,age,recidivated,number_of_prior_crimes,months_in_jail,felony,misdemeanor,woman,man,black,y
431,48,0,0,0,0,1,1,0,0,1
1034,35,0,0,0,0,1,0,1,1,1
4280,32,1,0,0,0,1,0,1,0,1
6090,24,0,0,0,1,0,1,0,1,1
3838,28,0,4,2,1,0,1,0,1,1
4314,58,1,2,83,0,1,0,1,0,1
1791,25,1,0,1,1,0,0,1,1,1
4744,34,1,12,3,1,0,1,0,0,0
5742,57,0,0,1,0,1,0,1,0,1
5214,29,0,0,0,0,1,1,0,0,1
2407,25,0,1,1,0,1,0,1,1,1
4170,29,0,0,0,1,0,1,0,1,1
3922,61,1,20,30,0,1,0,1,1,1
5497,54,1,2,1,0,1,0,1,0,1
147,62,0,8,15,1,0,0,1,1,1
4695,28,0,2,0,1,0,0,1,1,1
4358,34,0,1,51,1,0,0,1,0,1
1744,40,1,8,0,1,0,0,1,0,1
179,28,0,1,38,1,0,1,0,1,0
2302,21,0,1,2,1,0,0,1,1,1
2152,35,0,2,8,1,0,0,1,0,1
5503,57,0,0,0,1,0,0,1,0,1
1567,27,1,4,1,0,1,0,1,0,1
6086,47,1,4,64,1,0,0,1,1,0
1706,40,0,4,1,0,1,1,0,1,1
4649,37,1,6,23,1,0,0,1,0,1
658,25,0,0,0,0,1,0,1,0,1
1327,32,1,15,7,1,0,0,1,1,0
1542,27,1,5,4,1,0,0,1,1,0
5670,48,0,1,0,1,0,1,0,1,1
2362,31,1,4,1,1,0,0,1,0,0
3682,49,0,0,-1,0,1,0,1,0,1
4612,27,1,2,39,1,0,0,1,1,0
3341,32,0,2,1,1,0,0,1,0,1
132,63,0,1,14,1,0,0,1,0,1
1902,52,0,2,3,1,0,0,1,1,1
2765,40,1,3,0,1,0,0,1,1,0
749,23,1,6,135,1,0,0,1,1,0
4916,32,0,3,120,1,0,0,1,0,1
3398,42,0,0,0,1,0,0,1,0,1
2902,23,1,2,0,1,0,0,1,1,1
5291,45,1,0,0,1,0,0,1,1,1
1735,35,0,0,1,1,0,0,1,1,0
764,27,0,1,0,0,1,0,1,0,1
1831,29,0,0,0,1,0,0,1,1,1
5557,28,1,11,1,1,0,0,1,1,0
4167,27,0,8,0,0,1,0,1,1,0
1968,49,1,1,5,1,0,0,1,0,1
2846,57,0,0,77,0,1,1,0,1,1
563,52,0,0,1,1,0,0,1,0,1
3769,38,0,0,25,1,0,1,0,0,1
5296,43,0,0,1,0,1,1,0,1,1
2952,28,0,9,0,0,1,0,1,0,1
3331,33,0,0,0,1,0,1,0,0,1
5359,27,1,1,2,1,0,0,1,0,1
2130,47,1,0,0,0,1,0,1,1,1
3370,33,1,3,11,0,1,0,1,0,1
3619,47,1,28,33,1,0,0,1,0,0
712,67,1,4,27,0,1,0,1,1,1
3889,62,0,2,3,1,0,0,1,0,1
4957,40,0,2,0,0,1,0,1,1,1
5790,29,0,0,1,1,0,0,1,1,1
2535,25,0,2,-1,1,0,0,1,0,1
637,20,1,0,7,1,0,0,1,1,1
2019,53,0,0,0,0,1,1,0,0,1
1132,39,0,0,0,1,0,0,1,0,1
2012,30,1,6,1,1,0,0,1,1,1
301,60,0,0,0,0,1,1,0,0,1
3381,37,1,4,82,0,1,0,1,0,1
3626,56,0,13,6,1,0,0,1,0,1
668,37,0,3,28,1,0,1,0,1,1
5286,36,0,1,0,0,1,1,0,1,1
3311,27,0,2,0,1,0,0,1,1,1
4478,33,0,0,1,1,0,1,0,0,1
415,30,0,0,1,0,1,1,0,0,1
3343,51,1,6,18,0,1,0,1,0,1
3807,38,0,2,0,0,1,1,0,0,1
3667,56,1,12,1,1,0,0,1,1,1
3318,50,0,0,2,1,0,0,1,0,1
3687,21,1,1,456,1,0,0,1,1,0
277,23,0,1,0,0,1,1,0,0,1
1243,30,0,7,17,0,1,1,0,0,1
825,20,0,0,1,1,0,1,0,1,1
2950,25,1,1,0,1,0,0,1,1,1
2439,23,0,0,0,0,1,1,0,0,1
5442,30,0,1,0,0,1,0,1,0,1
5125,23,1,1,0,0,1,0,1,1,1
4666,28,1,12,76,1,0,0,1,1,0
1999,38,0,4,-1,1,0,0,1,1,1
3601,24,1,1,2,0,1,0,1,1,1
2387,29,0,1,0,0,1,0,1,0,0
550,31,1,0,1,1,0,0,1,1,0
2616,34,0,0,0,1,0,0,1,0,1
4108,29,1,0,343,1,0,1,0,0,1
4974,60,1,1,1,0,1,0,1,0,1
4895,30,0,0,0,0,1,0,1,1,1
5703,25,0,4,1,1,0,0,1,0,0
3449,20,1,1,1,0,1,0,1,0,1
2540,30,0,3,25,1,0,0,1,0,1
3262,45,0,0,37,1,0,0,1,0,1
3970,20,1,3,21,1,0,0,1,1,1
2769,32,0,1,0,1,0,0,1,1,1
5445,28,1,0,2,1,0,1,0,1,1
4720,52,1,0,0,0,1,0,1,0,1
3112,35,1,5,225,1,0,0,1,1,1
3261,24,1,11,51,1,0,0,1,1,0
3765,26,0,1,8,1,0,1,0,0,1
1986,20,1,1,16,1,0,0,1,1,1
2703,31,1,0,0,1,0,1,0,1,1
2759,23,1,4,143,1,0,0,1,1,0
542,57,1,0,1,0,1,1,0,0,1
53,38,1,4,1,0,1,0,1,0,1
5801,29,0,0,13,1,0,0,1,0,1
5476,31,0,1,0,0,1,0,1,0,1
3988,45,0,0,0,0,1,1,0,0,1
4085,41,1,31,242,1,0,0,1,0,0
358,37,0,0,0,1,0,0,1,0,1
1839,30,0,0,0,0,1,1,0,1,1
3565,27,1,2,0,1,0,0,1,0,1
2954,36,0,8,1,0,1,0,1,0,1
1595,31,1,19,0,1,0,0,1,1,0
3169,40,0,3,13,1,0,0,1,1,1
5488,22,1,6,0,1,0,0,1,0,0
3715,32,0,0,1,0,1,1,0,0,1
164,45,0,2,358,1,0,0,1,0,1
333,22,1,0,21,0,1,0,1,1,0
1164,26,0,0,0,1,0,0,1,0,1
2884,27,0,3,1,0,1,0,1,1,1
3779,25,1,3,80,0,1,0,1,1,0
5855,52,0,1,0,1,0,0,1,0,1
4868,35,1,16,191,1,0,0,1,1,0
1648,27,0,1,2,1,0,0,1,1,1
5954,32,1,4,1,1,0,0,1,1,1
1167,20,1,2,2,1,0,0,1,1,0
5275,53,0,1,0,0,1,0,1,0,1
2602,21,0,0,1,1,0,0,1,1,0
3580,42,0,0,1,0,1,1,0,0,1
1971,24,0,0,0,1,0,1,0,1,1
4439,33,0,0,7,0,1,1,0,1,0
4227,23,1,0,0,0,1,0,1,0,1
5986,47,0,4,0,0,1,1,0,1,1
499,31,0,1,0,1,0,0,1,0,1
4143,21,1,0,1,1,0,0,1,1,0
2865,27,1,0,0,0,1,0,1,0,1
814,54,0,0,1,1,0,0,1,1,1
1259,37,0,6,1,0,1,0,1,0,1
5477,29,1,3,0,1,0,0,1,1,1
2562,21,1,0,35,0,1,0,1,1,0
3477,48,0,0,1,0,1,0,1,1,1
2278,31,1,3,0,0,1,0,1,0,1
5054,28,0,1,0,0,1,1,0,0,1
3069,60,0,13,0,1,0,0,1,1,1
3549,31,0,0,1,1,0,1,0,1,1
5195,33,0,3,0,1,0,0,1,1,1
838,42,0,0,0,0,1,0,1,0,1
1232,69,0,3,0,0,1,0,1,1,1
5810,46,0,0,0,0,1,1,0,0,1
1040,27,0,1,5,1,0,0,1,0,1
295,21,0,2,2,1,0,0,1,0,1
1246,21,0,1,8,1,0,0,1,1,0
5345,35,1,6,0,1,0,0,1,1,0
2543,40,1,24,1,0,1,0,1,1,0
4402,23,1,2,7,1,0,0,1,1,0
1750,25,0,0,0,1,0,0,1,0,1
2697,55,0,0,2,0,1,0,1,0,1
5877,54,0,0,1,0,1,0,1,0,1
1508,28,0,2,1,0,1,1,0,1,1
963,24,0,0,1,1,0,1,0,1,1
2163,32,0,0,0,0,1,0,1,0,1
3839,43,1,0,0,1,0,0,1,0,0
2611,20,1,0,1,0,1,0,1,1,1
1923,27,1,25,40,1,0,0,1,1,0
3784,23,0,0,0,0,1,1,0,0,1
1681,24,0,0,0,0,1,1,0,0,1
1438,44,1,4,5,1,0,1,0,0,1
3636,24,0,0,0,1,0,0,1,0,1
5785,45,0,1,2,1,0,1,0,0,1
1673,50,1,0,0,1,0,0,1,0,1
1710,61,0,5,12,1,0,0,1,1,1
3422,41,0,3,1,1,0,1,0,0,1
2826,25,0,1,0,1,0,0,1,1,1
4290,57,1,0,0,1,0,0,1,1,1
2015,26,1,1,0,1,0,0,1,1,0
1394,45,0,0,13,1,0,0,1,0,1
210,44,1,8,4,0,1,0,1,0,1
3144,35,1,6,10,1,0,0,1,1,0
4256,43,0,2,16,0,1,1,0,1,1
141,46,1,6,22,1,0,0,1,0,1
2715,29,1,2,0,1,0,0,1,1,1
2847,25,0,0,7,0,1,0,1,1,1
5962,30,1,1,0,0,1,0,1,0,1
549,39,1,2,4,1,0,0,1,0,1
5087,40,0,0,2,0,1,1,0,0,1
4172,38,1,1,77,1,0,0,1,1,1
4309,60,0,1,0,1,0,0,1,1,1
5468,21,1,1,1,1,0,0,1,1,0
5640,26,0,1,0,0,1,0,1,0,1
50,53,0,8,13,1,0,0,1,0,1
1278,41,0,0,0,0,1,1,0,0,1
5354,20,1,2,33,1,0,0,1,1,0
1713,26,0,0,0,0,1,0,1,1,1
869,75,0,5,1,1,0,1,0,1,1
5784,20,1,0,0,1,0,0,1,1,1
5745,31,0,4,0,1,0,1,0,1,0
3022,37,0,0,0,0,1,0,1,0,1
4930,40,1,23,31,0,1,0,1,1,1
834,30,0,3,26,1,0,1,0,1,1
81,20,0,0,0,1,0,1,0,0,1
4065,26,0,5,5,0,1,0,1,0,1
335,56,0,5,12,1,0,0,1,1,1
5374,47,0,3,3,0,1,0,1,0,1
4448,25,0,0,1,1,0,0,1,1,1
1057,21,0,0,0,1,0,0,1,1,1
5346,49,0,0,1,0,1,0,1,0,1
4672,43,1,15,0,0,1,0,1,1,0
3054,21,1,0,33,1,0,1,0,1,0
4737,55,0,0,0,1,0,0,1,0,1
3864,29,0,2,1,0,1,0,1,1,1
2244,35,0,4,31,0,1,0,1,0,1
5737,43,0,1,0,1,0,0,1,0,1
3643,35,0,5,0,1,0,1,0,1,1
2347,37,1,22,81,1,0,0,1,1,0
1368,58,1,3,15,1,0,0,1,0,1
900,35,0,0,2,1,0,0,1,0,1
3591,30,0,2,0,1,0,1,0,1,1
2718,32,0,3,30,1,0,1,0,1,1
1637,34,1,7,0,1,0,0,1,1,1
2968,27,0,0,0,0,1,0,1,1,1
553,38,1,1,0,1,0,0,1,0,1
2354,46,0,0,0,1,0,0,1,0,1
2726,40,0,0,4,1,0,1,0,0,1
4861,55,1,1,1,1,0,0,1,0,1
2559,24,1,2,10,1,0,0,1,1,1
252,21,0,0,0,0,1,1,0,1,1
2861,53,1,6,8,0,1,0,1,1,1
3097,45,1,3,92,0,1,0,1,0,1
2027,36,0,0,1,0,1,1,0,0,1
2378,25,0,0,0,0,1,0,1,0,1
4952,22,0,1,2,1,0,1,0,0,1
2176,50,1,2,0,0,1,0,1,0,1
3538,68,0,5,0,1,0,1,0,1,1
1898,21,1,3,0,1,0,0,1,1,0
4549,21,0,0,0,0,1,1,0,1,1
3617,21,1,0,0,1,0,0,1,0,1
2512,32,0,9,0,1,0,0,1,1,0
2054,37,1,9,1,1,0,0,1,1,1
392,54,1,28,5,1,0,0,1,1,0
6165,30,1,0,0,0,1,0,1,1,1
4589,48,0,0,2,1,0,0,1,0,1
2904,31,0,10,1,1,0,1,0,1,0
3555,24,0,1,33,1,0,0,1,1,1
3042,34,1,21,5,0,1,0,1,1,0
75,22,1,2,30,1,0,0,1,1,0
5391,32,1,8,7,0,1,1,0,0,1
742,30,0,4,0,1,0,1,0,1,1
230,25,0,0,0,1,0,0,1,0,1
4184,42,1,1,17,0,1,0,1,1,1
5826,55,0,2,13,0,1,0,1,0,1
2642,20,1,1,1,1,0,0,1,0,1
4689,45,0,0,0,1,0,0,1,0,1
2482,24,0,6,1,1,0,0,1,0,0
1954,23,0,3,1,1,0,0,1,1,1
4691,31,0,2,1,1,0,0,1,1,1
326,52,0,0,0,0,1,1,0,0,1
3756,35,0,4,1,0,1,1,0,0,1
818,23,1,2,6,1,0,0,1,1,1
5421,27,0,6,1,0,1,0,1,1,0
2011,35,1,10,0,0,1,0,1,1,0
109,25,0,2,3,1,0,1,0,0,1
1509,53,1,4,0,1,0,1,0,0,1
3984,54,1,2,29,1,0,0,1,0,1
2750,21,1,0,6,1,0,0,1,1,0
154,24,0,0,1,1,0,0,1,0,1
2447,26,1,1,0,1,0,0,1,0,1
1546,36,0,2,0,1,0,0,1,1,1
1147,35,0,3,11,0,1,0,1,1,1
2364,31,0,0,80,1,0,0,1,0,0
1656,46,0,9,4,0,1,0,1,0,1
3064,57,0,1,17,1,0,0,1,0,1
5652,28,1,5,170,1,0,0,1,1,1
3117,29,1,9,14,1,0,1,0,1,1
3103,51,1,22,34,1,0,0,1,1,0
2780,42,1,9,0,1,0,0,1,1,1
272,53,1,36,32,1,0,0,1,0,1
317,28,0,1,1,0,1,0,1,1,1
1209,26,1,1,27,1,0,1,0,1,1
1143,24,0,0,23,0,1,1,0,0,1
426,51,0,1,1,0,1,0,1,0,1
5732,31,0,3,0,0,1,0,1,0,1
5425,30,1,3,0,1,0,1,0,0,1
3258,21,1,2,1,1,0,0,1,0,1
1625,43,0,0,1,0,1,0,1,0,1
2427,24,1,0,1,1,0,0,1,1,1
3954,36,0,0,280,1,0,0,1,1,1
1406,24,0,1,0,1,0,1,0,1,1
1370,37,0,2,0,1,0,0,1,1,1
4767,47,1,4,0,1,0,0,1,1,1
3293,25,0,0,0,1,0,0,1,1,1
1573,23,0,0,1,1,0,0,1,1,1
4006,27,1,2,6,1,0,0,1,0,1
5751,29,1,2,1,1,0,0,1,1,1
306,21,0,1,-1,1,0,0,1,1,1
3766,38,1,2,9,1,0,0,1,1,1
5734,47,1,5,0,0,1,0,1,0,1
1914,27,1,7,10,1,0,0,1,1,1
6006,32,1,4,0,1,0,0,1,0,0
1062,30,1,9,7,0,1,0,1,0,1
852,39,0,1,4,1,0,0,1,1,1
4285,41,0,9,9,1,0,0,1,0,1
5132,35,1,22,2,1,0,0,1,1,0
3691,59,0,0,0,0,1,1,0,0,1
1386,37,1,8,1,1,0,0,1,1,1
1895,21,1,3,127,1,0,0,1,0,0
4788,25,1,10,7,1,0,0,1,0,0
1354,67,0,0,0,0,1,0,1,0,1
4958,29,0,0,47,1,0,1,0,0,1
2507,24,1,3,0,1,0,0,1,1,1
3036,36,1,3,45,0,1,0,1,0,1
1941,24,1,1,21,1,0,0,1,0,1
2230,32,1,0,1,0,1,1,0,1,1
4490,37,1,8,0,1,0,0,1,0,1
3928,51,0,8,25,0,1,0,1,1,1
4662,28,1,8,0,0,1,0,1,1,1
78,26,1,7,0,1,0,0,1,0,0
1207,39,1,1,0,1,0,0,1,0,1
6161,26,0,0,173,1,0,0,1,0,1
3701,43,0,0,3,1,0,0,1,1,1
5743,30,0,2,16,1,0,0,1,1,1
3771,29,0,0,0,0,1,1,0,0,1
5830,30,0,0,1,0,1,0,1,0,1
2382,49,1,0,1,0,1,0,1,0,1
1660,34,0,0,28,1,0,0,1,0,1
816,22,0,0,1,0,1,0,1,0,1
1550,28,1,8,20,1,0,0,1,1,0
264,27,0,0,17,1,0,0,1,1,1
3124,27,1,6,1,1,0,0,1,1,1
4929,46,0,1,0,0,1,0,1,0,1
2078,23,0,2,76,1,0,0,1,1,0
5612,21,1,0,-1,1,0,0,1,0,1
2791,38,1,19,0,1,0,0,1,1,0
5178,22,0,0,0,0,1,1,0,0,1
1192,45,1,1,27,1,0,0,1,0,1
4384,23,0,1,0,0,1,1,0,0,1
720,20,1,1,0,0,1,0,1,1,1
5901,39,1,3,34,1,0,0,1,1,1
861,28,1,6,0,1,0,0,1,1,0
4669,27,0,2,3,1,0,0,1,1,1
5340,40,0,0,0,0,1,1,0,0,1
5326,38,0,7,197,0,1,0,1,1,1
4889,61,0,0,1,1,0,1,0,0,1
2652,47,0,1,1,1,0,0,1,1,1
2381,60,0,9,0,1,0,0,1,1,0
5698,31,1,3,0,0,1,0,1,0,1
1332,56,0,1,1,1,0,1,0,0,1
6153,30,1,2,1,0,1,1,0,0,1
559,65,1,2,5,0,1,0,1,1,1
2720,29,1,6,0,1,0,0,1,0,1
1161,51,0,1,17,1,0,0,1,0,1
521,51,0,0,0,0,1,0,1,0,1
1353,29,0,0,0,1,0,0,1,1,1
1640,29,1,10,108,0,1,0,1,1,0
3111,33,1,0,0,1,0,0,1,0,1
2168,26,0,0,0,0,1,0,1,1,1
2926,33,1,3,1,1,0,0,1,0,1
3461,46,0,1,25,1,0,1,0,0,1
4997,22,1,1,-1,1,0,0,1,1,0
5212,56,0,0,0,0,1,0,1,0,1
1915,42,0,1,0,1,0,0,1,1,1
376,38,0,5,1,1,0,0,1,1,1
1872,28,1,3,4,1,0,1,0,1,1
819,30,0,1,7,0,1,0,1,0,1
305,30,0,0,1,1,0,0,1,0,1
1875,40,0,1,1,1,0,0,1,1,1
128,20,0,0,0,1,0,1,0,1,1
5244,26,0,5,0,1,0,0,1,1,1
3324,25,1,0,0,0,1,0,1,1,1
4057,24,0,2,1,1,0,0,1,0,1
2546,33,0,0,6,1,0,0,1,0,1
3173,32,1,10,0,1,0,0,1,1,1
5510,28,1,6,1,0,1,0,1,0,1
2323,41,1,1,1,1,0,0,1,0,1
4109,37,1,0,0,1,0,0,1,0,1
6028,26,0,0,0,1,0,0,1,0,1
5364,20,1,4,2,1,0,1,0,0,0
4432,20,0,0,30,1,0,0,1,1,0
5262,31,0,1,1,0,1,0,1,1,1
2653,39,1,1,0,1,0,0,1,1,1
310,34,0,1,0,0,1,0,1,0,1
1568,28,1,0,1,0,1,0,1,1,1
2327,40,0,4,2,1,0,1,0,0,1
1790,22,0,3,128,1,0,0,1,1,1
3548,21,1,2,86,1,0,0,1,1,0
5678,44,0,0,1,0,1,1,0,0,1
1436,24,1,4,26,1,0,0,1,1,0
232,30,1,11,1,1,0,0,1,1,1
3831,27,0,2,1,1,0,0,1,0,1
1638,35,0,1,1,0,1,0,1,1,1
5382,25,0,1,0,1,0,0,1,0,1
5961,33,0,2,14,1,0,0,1,0,1
3075,60,0,0,218,1,0,0,1,1,1
5723,31,0,2,0,1,0,0,1,1,1
6026,23,1,1,1,1,0,0,1,1,0
5522,55,0,0,0,1,0,1,0,0,1
4780,24,1,2,2,0,1,0,1,1,0
684,39,0,0,0,1,0,0,1,1,1
2709,30,1,14,22,1,0,0,1,1,1
5638,27,1,2,0,1,0,1,0,0,1
4521,23,1,6,5,1,0,0,1,0,0
1700,25,0,4,183,1,0,0,1,0,1
810,35,0,2,0,1,0,0,1,0,1
5179,35,0,3,1,1,0,0,1,0,1
2792,29,0,0,0,0,1,0,1,0,1
2819,21,1,1,0,1,0,1,0,1,1
1100,26,1,0,1,1,0,0,1,0,1
3322,30,1,0,0,1,0,0,1,1,1
5408,38,0,0,2,1,0,1,0,0,1
2700,50,1,3,25,0,1,0,1,0,1
4208,49,0,4,4,0,1,0,1,0,0
4531,62,0,0,3,1,0,0,1,0,1
4494,41,0,0,3,1,0,0,1,0,1
2148,53,0,1,0,0,1,0,1,1,1
2192,27,0,0,1,0,1,0,1,0,1
4293,46,1,3,1,1,0,0,1,1,1
5665,25,1,7,0,1,0,0,1,1,0
2877,40,0,9,0,1,0,0,1,0,0
5269,38,0,5,1,1,0,0,1,0,1
1136,53,1,8,5,1,0,0,1,1,1
363,33,0,0,1,1,0,0,1,0,1
5419,26,1,0,1,0,1,0,1,0,1
5026,41,0,0,3,1,0,0,1,1,1
3517,38,1,5,41,1,0,1,0,0,1
2205,35,1,1,0,0,1,0,1,0,1
3245,51,1,6,2,1,0,0,1,0,1
1981,39,1,4,1,1,0,1,0,0,1
218,24,0,0,0,0,1,0,1,0,0
595,40,0,1,1,1,0,0,1,0,1
4294,41,1,1,57,1,0,0,1,0,1
1065,45,0,5,0,0,1,1,0,0,1
5805,32,1,4,1,1,0,0,1,1,1
3369,32,1,6,2,1,0,0,1,0,1
2527,22,0,0,5,1,0,1,0,1,1
3107,51,1,0,30,0,1,0,1,1,1
1590,46,1,10,73,1,0,0,1,0,1
5684,40,0,0,0,1,0,1,0,0,1
3139,53,1,0,3,0,1,0,1,0,1
2261,31,0,3,0,1,0,0,1,1,1
240,70,0,1,12,0,1,0,1,0,1
3483,24,0,1,10,1,0,0,1,0,1
2113,42,0,0,0,0,1,1,0,0,1
3026,33,1,0,29,1,0,1,0,1,0
4166,26,0,5,1,1,0,0,1,1,1
918,22,1,1,1,1,0,1,0,1,1
3013,57,0,0,2,1,0,0,1,0,1
5500,34,0,0,1,1,0,0,1,1,1
1786,49,0,2,1,0,1,0,1,0,1
598,28,0,0,1,1,0,0,1,1,1
2464,58,0,3,2,1,0,0,1,0,1
5083,63,1,9,1,1,0,0,1,1,1
2598,21,1,1,1,1,0,0,1,1,0
1580,23,1,1,0,1,0,0,1,0,1
403,47,0,3,0,1,0,0,1,0,1
6012,33,0,2,1,0,1,0,1,1,1
5931,45,0,0,1,1,0,0,1,0,1
2367,51,1,9,35,1,0,0,1,1,0
1064,40,0,0,0,0,1,0,1,0,1
1985,31,1,7,77,1,0,0,1,1,1
1958,25,0,2,1,0,1,0,1,0,1
3880,23,1,2,6,1,0,0,1,1,0
323,53,0,2,0,1,0,0,1,1,1
452,37,0,1,5,1,0,0,1,0,1
944,25,0,1,266,1,0,0,1,0,1
4581,61,0,0,6,0,1,0,1,0,1
1984,49,0,3,0,1,0,0,1,1,1
4842,29,1,11,49,1,0,0,1,0,0
138,30,0,1,70,1,0,0,1,1,1
135,26,1,2,0,0,1,1,0,1,1
2443,53,1,18,41,0,1,0,1,1,1
3621,58,1,4,0,1,0,0,1,0,1
6057,34,0,1,0,1,0,0,1,1,1
4476,22,0,0,0,1,0,0,1,0,1
2802,43,0,4,47,1,0,0,1,0,1
2834,27,1,7,4,1,0,0,1,1,0
2187,25,1,5,0,0,1,0,1,1,1
4333,22,1,0,2,1,0,0,1,0,1
3468,29,0,0,-1,1,0,0,1,0,1
3837,22,1,0,0,0,1,0,1,1,1
4951,21,0,1,0,1,0,0,1,0,0
3912,28,0,1,1,0,1,0,1,0,1
4785,23,1,0,0,0,1,0,1,1,1
805,26,0,0,0,1,0,1,0,0,1
4708,51,1,21,449,1,0,0,1,1,0
5093,31,1,1,1,0,1,1,0,1,1
213,37,0,0,1,0,1,1,0,0,1
2526,45,1,1,0,0,1,0,1,0,1
4117,41,1,0,1,1,0,0,1,0,1
1631,38,1,2,47,1,0,0,1,0,1
1326,34,0,3,0,0,1,0,1,1,1
533,26,1,3,1,1,0,0,1,0,1
5713,26,0,0,1,0,1,1,0,1,0
87,39,1,0,1,1,0,1,0,0,1
1134,59,0,1,0,1,0,0,1,1,1
5635,53,0,13,1,0,1,0,1,1,1
4265,29,0,6,26,1,0,0,1,1,1
364,29,0,2,0,1,0,0,1,1,1
6102,56,0,4,16,1,0,0,1,1,1
605,26,1,1,16,1,0,0,1,0,1
4774,31,0,0,3,0,1,1,0,0,1
34,29,0,0,-1,0,1,0,1,0,1
4696,25,1,1,0,0,1,1,0,0,1
170,37,0,0,0,0,1,1,0,0,1
4505,24,1,3,0,1,0,0,1,1,1
2194,22,1,0,13,1,0,0,1,1,1
2491,30,1,7,38,1,0,0,1,1,0
2878,21,1,7,10,1,0,0,1,1,0
5173,39,0,0,1,1,0,0,1,0,1
4877,33,1,12,2,1,0,0,1,1,0
5600,42,0,8,1,1,0,0,1,0,1
2931,44,1,0,2,0,1,0,1,0,1
867,55,1,1,1,1,0,0,1,0,1
5011,29,1,1,1,1,0,1,0,0,1
531,31,0,0,0,0,1,0,1,0,1
3576,50,1,12,1,1,0,0,1,1,1
2981,20,1,0,6,1,0,0,1,0,0
3145,39,0,1,1,1,0,0,1,0,1
1520,45,0,1,26,0,1,0,1,0,1
1233,51,0,2,34,1,0,0,1,0,1
6022,41,1,18,299,1,0,0,1,1,1
6160,30,1,19,9,1,0,0,1,1,0
5485,46,1,0,37,0,1,0,1,0,1
4274,59,1,2,6,0,1,0,1,0,1
4011,58,0,1,1,1,0,0,1,0,1
3731,39,1,2,1,1,0,0,1,0,1
4513,41,0,0,0,0,1,0,1,0,1
2888,32,0,0,2,0,1,1,0,0,1
5891,39,0,1,0,1,0,0,1,0,1
5134,50,1,2,9,1,0,0,1,0,1
2754,46,0,4,1,1,0,0,1,0,1
4790,29,0,4,0,0,1,0,1,1,1
4650,48,1,0,0,0,1,0,1,0,1
1828,40,1,4,2,0,1,0,1,0,1
4340,23,1,0,1,1,0,1,0,1,1
2894,71,0,13,0,1,0,0,1,0,1
3283,25,1,2,0,1,0,0,1,0,1
127,27,1,2,1,1,0,0,1,1,0
5540,52,1,0,4,0,1,0,1,1,1
5069,43,1,3,1,0,1,0,1,1,1
735,30,1,5,1,1,0,0,1,1,1
2575,31,1,4,5,1,0,0,1,0,1
5978,30,1,18,61,1,0,0,1,1,0
4603,23,1,0,0,0,1,0,1,1,0
3181,38,0,1,126,0,1,0,1,0,1
1107,27,0,0,1,0,1,0,1,1,1
797,32,1,14,2,1,0,0,1,1,0
836,32,0,8,2,1,0,0,1,0,1
3683,31,0,0,0,1,0,0,1,1,1
4610,51,1,8,1,1,0,0,1,0,1
3948,22,1,0,1,1,0,0,1,1,1
31,33,1,4,11,0,1,1,0,0,1
235,41,0,2,0,0,1,1,0,1,1
5496,55,0,27,1,0,1,0,1,0,1
425,27,0,2,0,1,0,0,1,0,1
4438,52,0,0,-1,0,1,1,0,1,1
2350,34,0,2,2,1,0,0,1,0,1
3546,36,0,0,2,0,1,0,1,0,1
1891,48,0,0,0,0,1,0,1,0,1
4953,32,0,3,0,1,0,0,1,0,1
4879,30,0,2,0,1,0,0,1,0,1
4755,31,0,1,0,1,0,0,1,0,1
3201,22,1,2,0,1,0,0,1,1,1
3098,24,0,2,1,1,0,1,0,1,1
2965,34,1,3,1,0,1,0,1,0,1
2801,30,0,0,1,1,0,0,1,1,1
651,23,0,2,1,0,1,0,1,0,1
3286,26,0,2,0,1,0,0,1,0,1
3321,28,0,1,9,1,0,1,0,0,1
5035,38,1,17,1,0,1,0,1,1,1
3702,32,1,5,55,1,0,0,1,0,0
5161,24,1,1,0,1,0,0,1,1,1
2411,23,1,1,1,0,1,0,1,1,1
4164,36,0,0,0,1,0,0,1,1,1
104,31,1,13,471,1,0,0,1,0,0
479,25,1,2,12,1,0,0,1,0,1
2366,39,0,2,47,0,1,0,1,1,1
4335,20,0,0,0,1,0,0,1,1,1
4782,29,0,0,1,0,1,0,1,1,1
3433,55,1,5,3,1,0,0,1,1,1
3740,22,1,1,0,1,0,0,1,1,0
2595,41,0,1,2,1,0,0,1,0,1
799,26,1,5,3,1,0,0,1,1,0
4312,28,0,0,0,0,1,1,0,0,1
3121,53,0,13,91,1,0,0,1,1,1
2569,48,0,1,167,0,1,0,1,0,1
631,53,0,0,1,1,0,1,0,0,1
907,27,0,2,20,1,0,0,1,1,1
845,45,1,20,2,1,0,0,1,0,1
5184,27,1,1,0,1,0,0,1,1,1
1757,49,0,4,5,1,0,0,1,0,1
65,40,0,2,3,1,0,0,1,1,1
1199,30,1,8,1,1,0,1,0,1,0
3230,32,0,1,0,0,1,1,0,1,1
1242,24,0,4,4,1,0,0,1,1,1
5882,23,1,2,1,0,1,1,0,1,1
3722,41,1,3,1,0,1,0,1,0,1
4939,33,1,3,1,1,0,1,0,0,1
3685,29,1,3,0,1,0,0,1,1,0
5415,51,0,3,6,1,0,0,1,0,1
3414,27,0,7,4,1,0,0,1,1,1
1612,29,0,0,0,0,1,0,1,0,1
4675,26,0,6,1,0,1,0,1,1,1
3329,24,0,0,1,0,1,0,1,0,1
