,age,recidivated,number_of_prior_crimes,months_in_jail,felony,misdemeanor,woman,man,black,y
3436,27,0,0,1,0,1,1,0,1,1
3312,23,1,0,0,1,0,0,1,0,0
131,52,1,13,1,1,0,0,1,0,1
1903,21,1,0,9,0,1,0,1,0,0
3285,31,0,0,0,0,1,0,1,0,1
837,29,1,6,39,1,0,0,1,1,0
2577,24,1,4,51,1,0,0,1,1,0
1497,32,1,2,0,1,0,0,1,0,1
4824,23,1,4,0,1,0,0,1,1,1
2223,55,0,0,0,0,1,0,1,0,1
570,27,0,0,1,0,1,0,1,1,1
2450,28,0,3,0,0,1,0,1,1,1
1379,30,0,0,0,0,1,0,1,1,1
1521,32,1,5,65,1,0,0,1,0,1
3579,54,0,6,0,1,0,0,1,0,1
4025,28,1,1,1,1,0,1,0,0,1
5626,49,0,0,-1,1,0,1,0,0,1
5548,26,0,1,14,0,1,0,1,1,1
2521,54,0,2,39,0,1,0,1,0,1
4060,26,1,3,0,1,0,1,0,1,0
5511,53,0,20,3,1,0,0,1,1,1
2972,52,0,7,0,1,0,0,1,0,1
892,36,1,4,2,0,1,0,1,1,1
815,27,1,10,1,1,0,0,1,1,1
4406,40,1,11,0,0,1,0,1,1,1
6099,50,1,1,0,1,0,1,0,0,1
1671,25,0,0,1,1,0,1,0,0,1
280,36,0,0,0,0,1,0,1,0,1
4298,41,0,1,2,1,0,0,1,1,1
1597,26,0,6,1,1,0,0,1,1,1
4910,26,0,1,0,0,1,1,0,0,1
3113,33,0,0,1,1,0,1,0,1,1
2858,38,1,3,0,1,0,1,0,1,1
3584,31,0,2,2,0,1,1,0,1,1
4845,30,1,14,64,1,0,0,1,1,0
1847,62,0,0,2,0,1,0,1,0,1
5465,24,0,0,0,1,0,0,1,0,1
1294,25,1,14,83,1,0,0,1,1,0
397,23,1,1,0,0,1,0,1,0,1
5462,22,0,1,-1,0,1,1,0,1,1
1807,30,0,0,0,0,1,0,1,0,1
3601,24,1,1,2,0,1,0,1,1,1
5812,22,1,0,0,0,1,0,1,0,1
2461,50,0,1,1,1,0,0,1,0,1
5657,25,1,3,5,1,0,0,1,1,1
1104,49,0,12,21,0,1,0,1,0,1
454,32,0,20,0,1,0,0,1,0,0
495,22,0,0,-1,0,1,1,0,0,1
4119,25,1,2,1,1,0,0,1,1,1
4913,65,1,1,0,1,0,0,1,0,1
4710,28,1,3,0,1,0,1,0,0,1
3492,50,0,0,0,1,0,0,1,1,1
4756,23,0,0,3,1,0,0,1,1,1
645,23,0,0,1,1,0,1,0,1,1
5642,22,0,0,0,1,0,0,1,0,1
3151,60,0,1,1,0,1,0,1,0,1
2854,20,1,0,2,1,0,0,1,1,1
1321,29,0,0,1,1,0,0,1,0,1
18,21,1,1,3,1,0,0,1,1,0
5662,55,0,0,0,0,1,0,1,0,1
3141,58,0,1,0,0,1,0,1,0,1
5785,45,0,1,2,1,0,1,0,0,1
2953,27,1,0,3,1,0,0,1,1,1
3859,51,1,17,0,1,0,0,1,1,0
935,50,0,8,11,1,0,0,1,0,1
5568,58,0,0,1,0,1,0,1,1,1
5824,23,0,3,1,0,1,0,1,0,1
1656,46,0,9,4,0,1,0,1,0,1
3236,33,1,2,9,1,0,1,0,0,1
185,36,1,1,1,0,1,0,1,0,1
4630,56,0,2,16,0,1,0,1,0,1
1451,27,1,0,4,0,1,0,1,0,1
4876,27,0,2,3,1,0,0,1,1,1
1430,26,0,7,1,0,1,0,1,0,1
101,33,1,28,1,1,0,0,1,1,0
4428,39,1,17,35,1,0,0,1,0,1
4687,26,1,10,1,1,0,0,1,0,1
140,22,0,1,0,1,0,0,1,1,1
3925,34,0,6,0,1,0,1,0,1,1
1308,20,1,0,2,0,1,0,1,1,1
567,54,0,0,-1,1,0,0,1,0,1
3784,23,0,0,0,0,1,1,0,0,1
1811,51,0,4,7,0,1,0,1,1,1
5276,27,1,1,25,1,0,1,0,0,1
4925,27,0,2,131,1,0,0,1,1,1
1092,45,0,0,2,0,1,0,1,0,1
5318,38,0,14,56,1,0,0,1,1,1
6076,33,1,4,17,0,1,0,1,1,1
3604,23,0,0,3,1,0,0,1,1,1
3728,40,1,15,65,1,0,1,0,1,1
5297,24,0,3,35,1,0,0,1,0,1
4317,34,0,0,0,0,1,1,0,0,1
707,25,1,3,0,1,0,0,1,1,0
1945,28,1,6,1,0,1,0,1,1,0
4634,51,0,0,-1,0,1,0,1,0,1
976,23,1,2,1,1,0,0,1,1,1
781,52,0,1,3,1,0,0,1,0,1
4839,34,0,1,1,1,0,0,1,1,1
294,69,0,0,0,0,1,0,1,0,1
4440,30,0,0,1,1,0,0,1,0,1
6122,59,0,5,151,0,1,0,1,1,1
1900,46,1,3,20,0,1,0,1,1,1
5998,46,0,2,1,0,1,0,1,1,1
3639,74,0,0,0,1,0,1,0,1,1
5384,22,0,0,1,0,1,0,1,0,1
6086,47,1,4,64,1,0,0,1,1,0
5538,32,0,1,115,0,1,0,1,1,0
457,24,1,9,10,0,1,0,1,0,0
2194,22,1,0,13,1,0,0,1,1,1
2698,26,1,2,3,1,0,0,1,1,1
3581,35,0,5,0,1,0,0,1,0,1
3352,33,1,5,119,1,0,0,1,0,1
4872,25,0,0,0,0,1,0,1,0,1
1071,44,0,1,4,0,1,1,0,0,1
2627,38,0,17,180,1,0,0,1,0,0
4473,33,0,0,0,0,1,0,1,1,1
3626,56,0,13,6,1,0,0,1,0,1
4460,41,1,8,65,1,0,1,0,1,0
319,22,1,4,260,1,0,0,1,1,0
5066,27,1,21,35,1,0,0,1,1,1
6132,22,0,0,2,0,1,0,1,1,1
3967,57,0,0,6,1,0,0,1,0,1
3535,58,1,2,0,0,1,0,1,0,1
6078,38,0,0,1,0,1,0,1,0,1
4857,27,0,1,0,1,0,0,1,0,1
4065,26,0,5,5,0,1,0,1,0,1
3921,22,0,0,-1,1,0,0,1,1,1
5072,34,0,3,1,1,0,0,1,1,1
1854,63,0,0,0,0,1,0,1,0,1
5621,53,0,0,1,1,0,1,0,1,1
3476,21,1,1,5,1,0,0,1,1,0
3049,37,1,20,35,1,0,0,1,1,0
4930,40,1,23,31,0,1,0,1,1,1
5499,37,0,1,0,0,1,0,1,0,1
5097,20,0,0,0,1,0,0,1,0,1
130,61,1,1,0,1,0,1,0,1,1
2140,23,0,1,2,0,1,0,1,1,1
2063,24,0,0,1,0,1,0,1,1,1
5688,49,0,1,0,0,1,0,1,0,1
3769,38,0,0,25,1,0,1,0,0,1
5417,24,0,1,1,1,0,0,1,0,1
5793,24,0,1,0,0,1,0,1,1,1
3392,31,0,0,0,0,1,1,0,0,1
5488,22,1,6,0,1,0,0,1,0,0
4002,21,0,0,45,0,1,0,1,1,1
3783,35,1,2,2,1,0,0,1,0,1
2968,27,0,0,0,0,1,0,1,1,1
1367,36,0,0,0,1,0,0,1,1,1
575,34,1,15,3,1,0,1,0,0,0
6069,25,1,3,1,1,0,0,1,1,1
5119,26,0,2,33,1,0,0,1,1,1
4072,39,0,0,0,0,1,1,0,0,1
3160,25,0,0,0,0,1,1,0,0,1
2689,25,0,2,29,1,0,0,1,0,1
3791,29,1,8,2,1,0,0,1,1,0
2177,37,0,11,1,1,0,0,1,0,1
4405,33,0,1,0,1,0,0,1,1,1
1709,35,0,2,1,0,1,0,1,1,1
2352,38,1,0,1,1,0,1,0,0,1
4638,38,0,0,0,0,1,1,0,0,1
1993,22,0,1,1,1,0,0,1,0,0
5174,33,1,9,1,0,1,0,1,1,0
4647,26,1,6,2,1,0,0,1,1,1
1906,22,0,0,2,0,1,0,1,1,1
4028,37,0,0,0,1,0,0,1,0,1
804,22,1,6,2,1,0,0,1,1,1
3338,23,0,1,0,1,0,1,0,1,1
335,56,0,5,12,1,0,0,1,1,1
3580,42,0,0,1,0,1,1,0,0,1
6102,56,0,4,16,1,0,0,1,1,1
3472,53,1,15,80,1,0,0,1,1,1
500,25,0,0,0,0,1,0,1,1,1
3067,20,0,0,0,1,0,0,1,0,1
383,29,1,3,1,1,0,0,1,1,1
1399,37,0,2,1,0,1,0,1,0,1
4942,29,0,0,-1,0,1,1,0,0,1
5660,26,0,0,1,1,0,0,1,1,1
2490,26,1,6,2,1,0,0,1,1,0
4063,24,1,1,1,1,0,0,1,0,1
1861,32,1,14,1,1,0,0,1,1,0
4172,38,1,1,77,1,0,0,1,1,1
684,39,0,0,0,1,0,0,1,1,1
546,30,1,8,1,1,0,0,1,1,0
4892,34,0,1,15,0,1,1,0,1,1
2791,38,1,19,0,1,0,0,1,1,0
324,29,0,7,1,1,0,0,1,1,1
1026,34,1,3,0,1,0,0,1,1,1
5928,61,0,11,1,1,0,0,1,1,1
2843,28,1,10,243,1,0,0,1,1,1
3197,33,1,1,1,0,1,0,1,1,1
3984,54,1,2,29,1,0,0,1,0,1
2327,40,0,4,2,1,0,1,0,0,1
4873,32,0,0,0,0,1,0,1,1,1
770,42,0,0,0,0,1,1,0,0,1
6113,44,1,11,1,1,0,0,1,1,1
5776,43,1,3,1,1,0,0,1,1,1
649,26,1,5,22,1,0,0,1,1,1
2780,42,1,9,0,1,0,0,1,1,1
5853,43,1,1,0,0,1,0,1,0,1
1004,26,0,3,0,0,1,1,0,0,1
4276,34,0,0,-1,1,0,0,1,1,1
2877,40,0,9,0,1,0,0,1,0,0
2802,43,0,4,47,1,0,0,1,0,1
5065,20,0,0,0,1,0,0,1,0,1
5686,28,1,5,3,1,0,0,1,1,1
4087,42,0,1,0,1,0,1,0,1,1
5572,50,0,0,1,0,1,0,1,0,1
658,25,0,0,0,0,1,0,1,0,1
4426,26,1,1,1,1,0,0,1,0,1
3058,26,0,0,1,0,1,0,1,1,1
563,52,0,0,1,1,0,0,1,0,1
6136,60,1,0,3,0,1,0,1,0,1
3428,60,0,3,0,0,1,0,1,1,1
3331,33,0,0,0,1,0,1,0,0,1
2590,25,1,10,7,1,0,0,1,1,0
1025,29,1,0,0,0,1,0,1,1,1
5834,42,0,1,0,1,0,0,1,1,1
4612,27,1,2,39,1,0,0,1,1,0
3072,72,0,7,-1,1,0,0,1,0,1
597,53,0,1,6,1,0,0,1,0,1
1058,22,0,0,35,1,0,0,1,1,1
5295,22,1,2,31,1,0,0,1,0,1
5648,33,0,0,0,0,1,0,1,0,1
5127,25,1,0,1,1,0,0,1,0,0
942,25,0,4,1,0,1,0,1,0,0
868,26,0,0,2,1,0,0,1,0,1
5798,28,1,3,165,1,0,0,1,0,0
5930,34,0,11,1,1,0,0,1,0,1
5766,22,1,0,10,1,0,0,1,0,1
278,28,0,1,1,1,0,0,1,0,1
2808,39,0,3,1,1,0,0,1,1,1
4698,21,0,0,0,1,0,1,0,1,1
3848,26,1,6,1,0,1,0,1,1,0
3734,39,0,1,1,1,0,0,1,1,1
3227,30,0,0,0,1,0,0,1,0,1
1247,31,1,6,31,1,0,0,1,1,0
6127,31,1,7,1,0,1,0,1,0,0
2583,25,0,1,59,1,0,0,1,0,0
4125,35,0,2,1,0,1,1,0,0,1
5833,49,0,1,-1,0,1,0,1,1,1
2466,20,0,0,0,1,0,1,0,0,1
5715,22,1,0,1,0,1,0,1,1,1
697,37,1,0,0,0,1,1,0,0,1
1577,66,0,0,0,0,1,0,1,0,1
636,37,0,0,37,1,0,1,0,1,1
1525,25,1,24,0,1,0,0,1,0,0
4211,44,0,1,1,0,1,0,1,0,1
497,30,1,0,1,0,1,0,1,0,1
4236,19,1,2,1,1,0,0,1,0,0
5580,23,1,1,22,1,0,0,1,1,1
5795,25,1,0,1,0,1,1,0,1,1
5627,34,1,0,29,0,1,0,1,0,1
1389,21,0,0,-1,1,0,0,1,0,1
2167,69,0,22,1,0,1,0,1,1,1
2685,62,1,13,1,1,0,0,1,1,0
5623,48,1,7,4,0,1,0,1,1,1
742,30,0,4,0,1,0,1,0,1,1
1087,26,1,5,6,1,0,1,0,1,0
5885,31,1,15,91,1,0,0,1,1,1
5788,34,1,0,0,1,0,1,0,0,1
2488,21,0,0,1,1,0,0,1,1,1
5898,24,1,0,0,1,0,1,0,1,1
4467,37,0,1,0,1,0,0,1,0,1
4207,20,1,0,2,1,0,1,0,1,1
5004,23,0,0,0,0,1,0,1,0,1
4226,32,0,0,0,1,0,1,0,0,1
3540,51,1,0,1,1,0,0,1,1,1
3022,37,0,0,0,0,1,0,1,0,1
2988,27,0,1,2,0,1,0,1,1,1
5242,22,0,0,2,1,0,0,1,1,1
2626,54,0,10,30,1,0,0,1,1,1
3480,38,0,2,28,0,1,0,1,0,1
1678,20,1,2,21,1,0,0,1,0,0
1283,31,1,2,13,1,0,0,1,0,1
4508,40,1,1,0,1,0,0,1,1,1
5184,27,1,1,0,1,0,0,1,1,1
2425,23,1,2,6,1,0,0,1,1,0
3494,54,0,0,29,0,1,1,0,0,1
6126,41,0,0,0,0,1,0,1,0,1
3011,27,1,2,246,1,0,0,1,1,1
931,37,0,18,1,0,1,0,1,1,0
5068,24,0,1,1,1,0,0,1,0,1
122,38,1,9,13,1,0,0,1,1,0
5576,24,1,0,0,1,0,0,1,0,1
4622,24,0,0,32,1,0,0,1,0,1
3697,30,1,1,-1,1,0,0,1,0,1
2358,30,1,9,243,1,0,1,0,1,0
2948,32,0,11,0,1,0,1,0,1,1
2786,23,1,0,1,0,1,0,1,1,1
2774,42,1,6,0,1,0,0,1,1,0
974,28,0,0,0,0,1,1,0,0,1
5774,56,0,0,1,0,1,0,1,0,1
5726,23,0,1,0,1,0,0,1,1,1
4693,28,1,1,0,0,1,1,0,1,1
5423,56,0,3,0,0,1,0,1,0,1
4718,27,1,7,34,1,0,0,1,1,0
5592,24,0,0,0,0,1,0,1,1,1
4566,27,1,5,0,1,0,0,1,1,0
5913,27,0,10,0,1,0,0,1,1,1
2813,44,0,0,11,1,0,0,1,0,1
2796,30,1,8,64,1,0,0,1,1,0
3054,21,1,0,33,1,0,1,0,1,0
3171,32,1,3,-1,1,0,0,1,0,1
3265,24,0,1,0,1,0,0,1,1,1
585,33,1,3,1,0,1,0,1,1,1
5972,23,0,0,0,0,1,0,1,0,1
1605,25,0,0,0,1,0,0,1,0,1
452,37,0,1,5,1,0,0,1,0,1
1660,34,0,0,28,1,0,0,1,0,1
831,21,1,1,0,0,1,0,1,1,1
614,22,0,0,0,1,0,0,1,1,0
5819,26,0,7,68,0,1,0,1,0,1
3299,52,1,2,1,1,0,1,0,1,1
2867,38,0,1,3,0,1,0,1,1,1
1877,54,1,6,13,1,0,0,1,1,1
1834,27,0,0,0,1,0,1,0,0,1
428,52,0,4,0,0,1,0,1,0,1
551,22,1,1,1,1,0,0,1,1,1
857,31,0,0,0,1,0,0,1,1,0
125,31,1,0,1,1,0,1,0,1,1
2765,40,1,3,0,1,0,0,1,1,0
4141,43,0,12,52,1,0,0,1,0,1
4651,30,1,1,1,1,0,0,1,1,1
4013,40,0,2,100,0,1,1,0,1,1
4835,44,0,4,1,1,0,0,1,0,1
