,age,recidivated,number_of_prior_crimes,months_in_jail,felony,misdemeanor,woman,man,black,y
4781,20,0,1,1,0,1,1,0,0,1
2830,46,0,0,1,1,0,0,1,0,1
3689,27,1,1,0,1,0,1,0,1,1
2055,50,0,1,0,1,0,0,1,1,1
4261,26,1,2,148,1,0,0,1,1,1
3567,28,0,3,0,1,0,0,1,1,1
2453,37,1,2,0,1,0,0,1,1,1
2032,41,1,3,1,1,0,0,1,1,1
4826,22,0,0,1,1,0,1,0,1,1
2726,40,0,0,4,1,0,1,0,0,1
5497,54,1,2,1,0,1,0,1,0,1
1675,55,0,0,0,0,1,0,1,0,1
4287,32,0,0,1,1,0,0,1,1,1
3358,39,0,6,0,1,0,0,1,0,1
933,23,1,1,0,1,0,0,1,1,1
3699,38,1,2,2,1,0,0,1,1,1
1881,29,1,1,1,1,0,1,0,0,1
1414,19,1,0,2,0,1,0,1,0,1
4798,58,1,0,1,1,0,0,1,1,1
5555,52,1,7,117,1,0,0,1,1,0
2294,20,0,1,0,0,1,0,1,1,1
2701,25,1,3,2,1,0,0,1,1,1
2434,35,1,3,0,0,1,1,0,1,1
3296,46,1,2,2,1,0,0,1,0,1
6035,26,0,0,0,1,0,0,1,1,1
5014,63,0,0,0,1,0,0,1,0,1
3816,22,1,0,149,1,0,0,1,1,1
96,33,1,5,0,1,0,0,1,1,1
4283,61,0,0,0,0,1,0,1,0,1
3634,30,0,1,35,0,1,0,1,0,1
4993,21,0,0,1,1,0,0,1,1,1
1819,37,1,26,1,1,0,0,1,1,0
2592,32,1,12,1,0,1,0,1,1,0
1752,37,1,0,2,1,0,0,1,0,1
939,24,1,0,0,1,0,0,1,0,1
847,23,0,2,5,0,1,0,1,1,1
333,22,1,0,21,0,1,0,1,1,0
3691,59,0,0,0,0,1,1,0,0,1
690,26,0,8,2,1,0,0,1,0,1
4095,50,0,0,0,0,1,0,1,0,1
2826,25,0,1,0,1,0,0,1,1,1
854,22,1,1,1,0,1,0,1,0,1
3288,33,1,14,0,1,0,0,1,1,0
2590,25,1,10,7,1,0,0,1,1,0
613,37,0,1,1,1,0,1,0,0,1
2819,21,1,1,0,1,0,1,0,1,1
5961,33,0,2,14,1,0,0,1,0,1
1922,28,0,0,0,0,1,1,0,1,1
3207,33,1,0,1,0,1,1,0,0,1
480,40,0,5,0,1,0,0,1,0,1
621,24,0,0,1,1,0,0,1,1,0
2137,25,0,2,18,1,0,0,1,1,1
3714,21,0,0,0,0,1,0,1,0,1
446,27,0,6,1,1,0,0,1,0,1
4298,41,0,1,2,1,0,0,1,1,1
3774,51,0,0,0,0,1,1,0,0,1
4328,28,1,6,80,1,0,0,1,1,0
5911,51,1,2,0,0,1,0,1,0,1
1273,40,0,0,0,1,0,0,1,0,1
3363,35,0,0,0,0,1,1,0,1,1
5286,36,0,1,0,0,1,1,0,1,1
4992,56,0,3,0,1,0,1,0,0,1
1586,24,0,3,0,0,1,0,1,0,1
5435,23,1,5,1,1,0,0,1,1,1
6079,56,1,31,0,1,0,0,1,1,1
4629,39,1,3,1,1,0,0,1,0,1
3760,30,0,0,0,0,1,1,0,0,0
549,39,1,2,4,1,0,0,1,0,1
3535,58,1,2,0,0,1,0,1,0,1
5980,23,1,10,4,1,0,0,1,1,0
5428,28,0,0,0,0,1,1,0,1,1
2565,52,1,0,0,0,1,0,1,1,1
2818,24,1,1,75,1,0,0,1,1,1
3648,39,1,11,1,1,0,1,0,0,1
4578,24,1,1,13,0,1,0,1,1,0
5774,56,0,0,1,0,1,0,1,0,1
2890,52,0,1,0,1,0,0,1,0,1
5110,49,1,3,0,1,0,0,1,1,0
3723,24,1,0,1,0,1,0,1,1,0
3937,49,1,0,4,0,1,0,1,1,1
2994,36,1,3,27,1,0,1,0,0,1
5114,26,1,11,1,1,0,0,1,1,1
2623,44,0,2,-1,0,1,0,1,0,1
2755,24,0,0,0,1,0,0,1,1,1
4475,41,1,14,0,1,0,0,1,1,1
1789,30,0,0,0,0,1,1,0,1,1
561,33,0,0,1,1,0,1,0,1,1
298,23,1,0,0,1,0,1,0,1,1
1299,59,0,0,1,0,1,0,1,0,1
2425,23,1,2,6,1,0,0,1,1,0
2339,59,0,0,0,1,0,0,1,0,1
1595,31,1,19,0,1,0,0,1,1,0
2217,21,1,1,1,1,0,0,1,1,0
728,24,1,5,1,1,0,0,1,1,1
3528,38,1,9,1,1,0,0,1,1,1
5101,37,0,2,12,0,1,0,1,0,1
2563,38,0,0,0,0,1,0,1,0,1
2124,36,1,1,2,1,0,0,1,0,1
3006,21,0,1,1,1,0,0,1,1,0
5669,25,1,5,0,1,0,0,1,1,0
1958,25,0,2,1,0,1,0,1,0,1
36,51,0,2,1,0,1,0,1,1,1
806,20,0,0,1,1,0,0,1,0,1
3402,25,1,1,1,0,1,0,1,1,1
3321,28,0,1,9,1,0,1,0,0,1
2364,31,0,0,80,1,0,0,1,0,0
3046,24,1,4,5,1,0,1,0,1,0
5862,25,0,0,0,1,0,1,0,0,1
6112,21,1,0,0,1,0,0,1,1,1
31,33,1,4,11,0,1,1,0,0,1
1514,22,0,0,1,1,0,0,1,1,1
1606,36,0,0,1,0,1,0,1,0,1
5916,31,0,0,67,1,0,0,1,0,1
2958,33,0,4,7,1,0,0,1,1,1
3079,48,0,1,5,0,1,0,1,0,1
5315,24,0,0,0,0,1,0,1,0,1
2754,46,0,4,1,1,0,0,1,0,1
1197,34,0,0,0,1,0,0,1,0,1
1551,67,1,2,0,0,1,0,1,0,1
3403,34,0,3,10,0,1,1,0,0,1
896,50,1,30,3,0,1,1,0,0,1
1700,25,0,4,183,1,0,0,1,0,1
1742,46,0,2,3,0,1,0,1,0,1
3917,36,0,1,3,0,1,0,1,0,1
3192,20,1,0,23,0,1,0,1,0,1
2709,30,1,14,22,1,0,0,1,1,1
3850,32,0,11,141,1,0,0,1,0,0
1887,46,1,10,9,1,0,0,1,1,1
3167,39,0,3,2,1,0,0,1,0,1
4821,26,0,0,0,0,1,1,0,0,1
1303,45,0,3,36,1,0,0,1,1,0
4048,37,0,3,0,0,1,0,1,1,1
5766,22,1,0,10,1,0,0,1,0,1
5813,27,1,7,27,0,1,0,1,1,1
1524,41,0,1,113,0,1,0,1,0,1
2909,41,1,4,-1,0,1,0,1,1,1
3814,56,1,5,597,1,0,0,1,1,1
567,54,0,0,-1,1,0,0,1,0,1
2357,20,1,1,1,1,0,0,1,0,1
5649,44,1,3,11,1,0,1,0,0,1
3456,27,0,5,2,0,1,0,1,0,1
5250,31,0,0,4,0,1,1,0,1,1
3907,31,1,10,181,1,0,0,1,1,1
666,48,0,0,11,1,0,0,1,0,1
1450,23,1,3,13,0,1,0,1,1,1
5913,27,0,10,0,1,0,0,1,1,1
1452,26,0,3,27,1,0,1,0,1,1
6046,49,0,2,82,0,1,1,0,0,1
4399,30,1,4,1,0,1,0,1,1,1
3359,29,1,29,5,1,0,0,1,1,0
1976,25,1,0,3,1,0,0,1,0,1
3196,34,0,5,4,1,0,0,1,1,1
295,21,0,2,2,1,0,0,1,0,1
2790,29,0,0,1,0,1,1,0,0,1
5079,32,0,0,10,0,1,1,0,0,1
5036,64,0,1,0,0,1,0,1,0,1
5656,24,0,0,1,1,0,1,0,0,1
2017,42,0,4,0,0,1,0,1,1,1
5236,23,1,4,2,0,1,0,1,0,0
1828,40,1,4,2,0,1,0,1,0,1
3910,26,0,0,2,0,1,0,1,0,1
4916,32,0,3,120,1,0,0,1,0,1
2533,28,1,5,20,1,0,0,1,0,1
3836,43,1,8,1,1,0,0,1,1,1
378,46,1,2,9,1,0,1,0,1,0
2939,21,1,0,97,0,1,0,1,1,0
6157,32,0,4,0,1,0,0,1,1,1
2525,64,0,20,2,1,0,0,1,1,1
829,35,0,1,9,0,1,0,1,1,1
3981,32,0,9,111,1,0,0,1,1,0
5053,23,0,0,0,1,0,0,1,1,1
453,25,0,0,0,1,0,0,1,0,1
5380,50,0,2,30,0,1,0,1,1,1
4971,33,1,9,14,0,1,0,1,1,1
4013,40,0,2,100,0,1,1,0,1,1
291,27,0,0,2,0,1,0,1,0,0
4639,23,0,1,0,1,0,0,1,1,1
5062,32,1,5,0,1,0,0,1,1,1
4165,24,0,0,0,1,0,0,1,1,1
841,45,0,2,47,1,0,0,1,0,1
1398,21,1,1,11,1,0,0,1,1,1
4406,40,1,11,0,0,1,0,1,1,1
32,24,1,1,1,0,1,0,1,0,1
3184,22,0,1,8,1,0,0,1,0,1
5542,22,1,1,1,1,0,0,1,0,1
1259,37,0,6,1,0,1,0,1,0,1
6167,23,0,0,1,1,0,0,1,1,1
1367,36,0,0,0,1,0,0,1,1,1
3355,24,0,1,0,0,1,0,1,1,1
5584,25,0,0,0,0,1,1,0,1,1
862,60,0,1,0,1,0,0,1,0,1
3054,21,1,0,33,1,0,1,0,1,0
2359,34,1,16,1,1,0,0,1,1,0
598,28,0,0,1,1,0,0,1,1,1
3773,22,0,0,1,1,0,0,1,1,1
3225,37,0,0,0,1,0,0,1,0,1
2012,30,1,6,1,1,0,0,1,1,1
3951,40,0,2,1,0,1,0,1,0,1
1216,25,1,8,29,1,0,0,1,1,1
4761,23,1,2,1,1,0,0,1,1,1
1393,22,0,0,1,1,0,0,1,1,1
866,24,0,3,1,0,1,0,1,0,1
1597,26,0,6,1,1,0,0,1,1,1
38,51,0,7,1,1,0,1,0,1,1
158,57,0,1,19,1,0,0,1,0,1
1302,24,1,2,14,0,1,1,0,1,1
4395,42,1,4,0,0,1,1,0,0,1
3701,43,0,0,3,1,0,0,1,1,1
3194,52,1,2,4,1,0,0,1,0,0
4493,46,0,2,3,0,1,0,1,1,1
5143,21,0,0,0,1,0,0,1,1,1
5806,29,0,1,2,1,0,0,1,0,1
5582,50,1,4,0,1,0,0,1,1,1
1644,25,1,1,0,1,0,0,1,1,1
4988,46,0,0,1,0,1,0,1,1,1
1431,35,1,3,1,0,1,0,1,0,1
3930,23,0,0,1,1,0,0,1,0,1
3570,55,1,0,-1,0,1,0,1,0,1
1989,33,0,0,1,1,0,0,1,0,1
3519,44,0,0,1,0,1,1,0,1,1
4111,24,1,2,1,1,0,0,1,1,1
2393,24,0,0,0,1,0,1,0,0,1
2731,24,0,0,1,1,0,0,1,1,0
1223,32,1,2,1,1,0,0,1,1,1
3769,38,0,0,25,1,0,1,0,0,1
64,27,1,1,14,1,0,0,1,0,1
2196,45,0,2,0,0,1,0,1,0,1
4521,23,1,6,5,1,0,0,1,0,0
5216,22,0,0,-1,1,0,1,0,1,1
5844,34,1,17,39,1,0,0,1,0,1
5728,22,0,1,4,1,0,0,1,1,0
4886,37,1,17,1,1,0,0,1,1,0
2065,54,0,0,0,0,1,0,1,0,1
2396,20,1,0,0,1,0,0,1,0,0
1272,38,0,0,2,1,0,0,1,0,1
6056,25,1,3,172,0,1,0,1,0,0
2571,20,1,1,5,1,0,0,1,1,0
5821,42,1,17,8,1,0,1,0,1,0
5146,43,1,1,0,0,1,0,1,0,1
6139,49,0,3,0,1,0,1,0,0,1
1829,43,1,18,9,1,0,0,1,1,1
635,39,0,10,40,0,1,0,1,1,0
3033,50,1,2,0,0,1,0,1,1,1
3683,31,0,0,0,1,0,0,1,1,1
4271,36,1,11,2,0,1,0,1,0,1
2670,37,1,10,0,1,0,0,1,1,1
2030,29,0,0,0,0,1,0,1,1,1
5267,61,0,0,0,1,0,0,1,0,1
5321,37,1,16,2,1,0,0,1,1,0
491,50,1,5,1,1,0,0,1,0,1
192,33,1,4,2,1,0,0,1,0,1
3138,29,1,4,0,0,1,0,1,0,1
3009,47,0,1,1,0,1,0,1,1,1
1351,54,1,8,-1,1,0,0,1,1,1
4675,26,0,6,1,0,1,0,1,1,1
5059,20,1,2,31,1,0,0,1,0,0
2758,33,1,4,1,1,0,0,1,1,1
1783,21,0,0,5,1,0,0,1,0,1
1003,52,0,3,0,1,0,0,1,1,1
463,44,0,1,0,0,1,0,1,1,1
541,58,1,4,1,1,0,1,0,1,1
3365,39,0,4,3,1,0,1,0,1,1
1361,21,1,0,8,1,0,0,1,1,0
5027,21,0,0,0,1,0,0,1,1,1
4433,43,0,0,1,0,1,1,0,0,1
5934,31,0,6,3,1,0,0,1,0,1
4037,41,1,7,1,0,1,0,1,1,1
3935,32,1,0,-1,0,1,1,0,1,1
3775,24,1,2,0,0,1,0,1,1,1
3562,29,1,7,8,0,1,0,1,1,0
1840,25,1,2,11,1,0,1,0,0,1
899,38,0,0,1,1,0,1,0,0,1
3490,44,0,2,1,1,0,0,1,0,1
4551,34,1,5,3,0,1,0,1,1,1
4855,24,0,0,1,0,1,1,0,0,1
4341,23,1,3,5,1,0,1,0,1,0
4841,23,0,0,2,1,0,0,1,1,1
2807,23,0,0,2,1,0,1,0,1,1
3440,29,0,0,1,0,1,0,1,1,1
1203,22,0,1,43,1,0,0,1,1,1
1418,66,0,1,19,0,1,0,1,0,1
5527,77,1,1,2,0,1,0,1,1,1
5822,30,0,0,0,0,1,0,1,1,1
2268,23,1,4,-1,1,0,0,1,0,1
1261,63,1,0,3,0,1,0,1,0,1
3650,28,0,0,1,1,0,0,1,0,1
5871,29,0,0,1,0,1,0,1,1,1
4240,37,0,0,13,1,0,0,1,1,1
1371,44,0,6,1,1,0,0,1,1,1
3203,40,0,21,29,1,0,0,1,1,1
84,44,0,0,1,0,1,1,0,0,1
2857,27,1,18,178,1,0,0,1,0,0
1087,26,1,5,6,1,0,1,0,1,0
5840,49,0,2,1,1,0,0,1,1,1
218,24,0,0,0,0,1,0,1,0,0
5658,39,0,1,62,1,0,1,0,1,1
2079,55,1,33,242,1,0,0,1,0,0
3975,27,1,15,30,1,0,0,1,1,0
1934,25,0,1,4,1,0,1,0,1,1
1390,52,0,2,1,1,0,0,1,0,1
2240,42,1,0,7,1,0,0,1,1,1
5488,22,1,6,0,1,0,0,1,0,0
4929,46,0,1,0,0,1,0,1,0,1
1830,38,0,15,55,1,0,0,1,1,1
763,52,1,1,3,1,0,0,1,0,1
4415,38,0,0,1,1,0,0,1,0,1
5357,52,0,6,6,1,0,1,0,0,1
1837,31,0,6,1,0,1,0,1,0,1
325,48,1,23,360,1,0,0,1,0,0
1865,23,0,2,237,1,0,0,1,1,1
4634,51,0,0,-1,0,1,0,1,0,1
1632,26,0,3,2,0,1,0,1,0,1
3743,24,1,3,2,0,1,1,0,1,1
1013,49,1,8,3,1,0,0,1,0,1
2946,28,1,7,77,1,0,0,1,1,1
5218,31,0,0,2,1,0,0,1,0,1
3140,33,1,2,0,1,0,0,1,1,0
2816,49,0,1,0,1,0,1,0,1,1
4222,41,0,0,1,0,1,1,0,1,1
428,52,0,4,0,0,1,0,1,0,1
891,32,0,2,1,0,1,0,1,1,1
3229,65,0,7,0,0,1,0,1,1,1
4816,24,1,5,5,1,0,0,1,0,1
727,48,0,1,0,1,0,0,1,0,1
3427,44,0,0,2,0,1,0,1,1,1
