,age,recidivated,number_of_prior_crimes,months_in_jail,felony,misdemeanor,woman,man,black,y
1255,23,1,0,0,0,1,0,1,1,1
318,26,1,6,1,1,0,0,1,1,0
352,42,0,1,2,1,0,0,1,0,1
4046,50,0,3,11,1,0,0,1,0,1
4466,37,0,0,0,0,1,1,0,0,1
2356,35,0,0,0,1,0,0,1,1,1
1699,33,0,1,1,0,1,1,0,1,1
5235,20,1,1,187,1,0,0,1,1,0
1505,21,0,0,0,1,0,1,0,1,1
26,33,1,0,37,1,0,0,1,1,0
897,47,0,4,0,1,0,0,1,1,1
6156,28,0,1,0,1,0,0,1,1,1
2146,62,0,0,3,0,1,1,0,0,1
2894,71,0,13,0,1,0,0,1,0,1
1805,25,0,5,0,1,0,1,0,1,1
5578,26,0,2,3,1,0,0,1,0,1
1495,30,1,5,2,1,0,0,1,1,0
2872,28,1,18,12,1,0,0,1,1,0
4864,50,0,1,0,0,1,0,1,0,1
2004,61,0,1,1,1,0,0,1,0,1
2771,23,1,6,1,1,0,0,1,1,0
430,26,0,0,1,0,1,1,0,1,1
4592,20,1,0,-1,0,1,1,0,1,1
5405,46,0,1,0,1,0,0,1,0,1
1773,41,0,4,0,1,0,0,1,1,1
2100,37,1,1,0,1,0,0,1,0,1
1777,42,1,1,1,1,0,0,1,1,1
1919,25,1,21,2,1,0,0,1,1,0
5966,43,1,6,0,0,1,0,1,0,1
3665,21,1,1,1,1,0,0,1,1,1
249,39,1,6,2,1,0,0,1,1,1
76,35,0,1,0,0,1,1,0,1,1
4190,23,1,2,2,1,0,0,1,1,1
2710,24,0,1,2,0,1,0,1,0,1
4038,30,1,7,0,0,1,1,0,1,1
2560,37,1,3,2,0,1,0,1,0,1
4893,24,0,0,0,1,0,0,1,0,1
852,39,0,1,4,1,0,0,1,1,1
4015,39,0,2,8,1,0,0,1,0,1
2965,34,1,3,1,0,1,0,1,0,1
2992,37,1,3,1,1,0,0,1,1,1
3856,54,0,1,4,0,1,1,0,0,1
5024,23,1,1,19,1,0,0,1,0,1
167,23,0,1,0,0,1,1,0,1,1
5113,50,0,2,0,0,1,0,1,0,1
1792,30,1,3,1,0,1,1,0,0,1
779,46,1,2,9,1,0,0,1,1,1
3531,36,1,9,19,1,0,0,1,0,1
5387,34,1,5,9,1,0,1,0,1,1
426,51,0,1,1,0,1,0,1,0,1
93,21,1,3,6,1,0,0,1,1,0
1101,29,1,7,1,0,1,0,1,0,0
5025,22,1,3,0,0,1,0,1,0,1
1846,30,0,2,0,1,0,0,1,0,1
153,56,0,0,1,1,0,0,1,0,1
1244,25,1,5,1,1,0,0,1,1,0
158,57,0,1,19,1,0,0,1,0,1
919,47,0,0,1,0,1,0,1,0,1
180,56,1,7,0,1,0,0,1,0,1
4655,23,0,0,0,0,1,1,0,0,1
212,22,1,1,5,0,1,0,1,0,0
3611,59,1,15,14,0,1,0,1,1,1
1485,40,0,0,-1,1,0,1,0,1,1
3603,31,1,0,0,0,1,0,1,0,1
1646,27,0,1,8,1,0,0,1,1,1
2503,56,0,24,6,1,0,0,1,1,0
3870,37,0,0,0,0,1,1,0,0,1
518,38,0,0,0,1,0,0,1,0,1
5716,20,1,0,18,1,0,1,0,0,0
86,30,0,1,0,1,0,0,1,1,1
6134,27,0,1,16,0,1,0,1,1,1
1183,28,1,0,0,1,0,1,0,0,1
4393,27,1,27,0,0,1,0,1,1,0
1848,27,1,4,54,0,1,1,0,0,0
2810,26,0,0,0,0,1,1,0,0,1
1776,25,0,2,26,1,0,0,1,1,1
4225,26,1,1,0,1,0,0,1,1,1
1081,30,1,1,2,1,0,0,1,0,1
2835,48,0,6,1,1,0,0,1,1,1
4800,20,1,1,1,1,0,0,1,1,0
4239,48,0,0,1,1,0,1,0,0,1
4401,45,1,0,0,1,0,1,0,0,0
3421,46,1,1,1,0,1,0,1,1,1
3195,25,1,2,0,0,1,0,1,0,1
143,25,1,1,1,0,1,0,1,1,1
467,26,0,3,1,1,0,0,1,1,1
1335,29,0,2,0,0,1,0,1,1,1
5946,39,0,0,0,0,1,0,1,0,1
2504,33,0,2,1,0,1,0,1,1,1
627,22,0,0,2,0,1,1,0,0,1
5041,22,0,2,1,1,0,0,1,1,0
1143,24,0,0,23,0,1,1,0,0,1
571,36,1,0,0,0,1,0,1,1,1
913,45,1,10,1,1,0,0,1,1,1
2401,21,0,1,13,1,0,0,1,1,0
5142,37,1,0,0,0,1,0,1,0,1
6040,47,1,7,57,1,0,0,1,1,1
2463,47,1,1,2,0,1,0,1,1,1
5109,32,1,2,0,1,0,1,0,0,1
260,44,1,0,1,0,1,0,1,0,1
4253,33,1,16,6,1,0,0,1,1,0
5455,55,0,0,0,0,1,1,0,0,1
5570,28,1,5,0,1,0,0,1,1,1
4514,31,1,5,0,0,1,0,1,1,0
930,20,1,0,0,0,1,0,1,0,1
6106,25,0,5,10,0,1,0,1,0,0
6080,26,0,0,2,1,0,0,1,1,1
5472,32,1,4,1,1,0,0,1,1,1
2676,30,1,10,0,1,0,1,0,1,0
5599,24,0,0,1,1,0,0,1,1,0
4803,46,0,1,29,1,0,1,0,0,1
3217,23,1,2,1,1,0,0,1,1,1
4945,33,0,0,45,1,0,0,1,1,1
3175,23,0,0,0,0,1,1,0,0,1
3874,30,1,9,8,1,0,0,1,1,1
855,44,0,6,-1,1,0,0,1,0,1
1800,26,0,2,0,1,0,0,1,0,1
2008,34,0,1,0,1,0,0,1,1,1
2551,47,0,0,0,0,1,1,0,1,1
6163,30,0,2,5,0,1,0,1,1,1
1878,24,1,17,130,1,0,0,1,1,0
3790,36,0,0,0,0,1,1,0,0,1
4685,36,1,13,33,1,0,1,0,1,0
123,32,1,11,1,1,0,0,1,1,1
5377,52,1,0,0,1,0,1,0,1,1
728,24,1,5,1,1,0,0,1,1,1
3994,41,0,1,1,1,0,0,1,0,1
3276,55,0,1,0,1,0,1,0,1,1
2836,31,1,2,27,1,0,1,0,0,1
2838,30,0,7,1,1,0,0,1,0,0
5277,29,0,4,0,1,0,0,1,0,0
2520,21,1,0,3,1,0,0,1,1,1
1745,30,1,5,2,1,0,0,1,0,1
3486,38,1,5,0,0,1,0,1,0,1
783,57,1,1,1,1,0,1,0,0,1
5036,64,0,1,0,0,1,0,1,0,1
5779,23,0,0,0,0,1,0,1,0,1
3566,22,0,1,0,1,0,0,1,0,1
1923,27,1,25,40,1,0,0,1,1,0
689,24,0,0,0,1,0,0,1,1,1
1078,47,0,1,183,1,0,0,1,0,1
2489,49,0,1,4,0,1,0,1,0,1
535,25,0,1,1,1,0,0,1,0,1
1397,28,0,5,1,0,1,0,1,1,1
2407,25,0,1,1,0,1,0,1,1,1
782,28,1,4,0,0,1,0,1,1,1
3690,65,0,0,0,1,0,1,0,1,1
580,48,1,3,0,1,0,0,1,0,1
1231,61,1,3,0,0,1,0,1,0,1
547,31,0,10,0,1,0,1,0,1,1
2235,24,1,1,0,1,0,0,1,1,1
5968,31,0,0,-1,1,0,0,1,1,1
2889,50,0,1,0,1,0,0,1,0,1
664,22,1,0,2,1,0,0,1,0,1
5566,27,1,4,1,1,0,0,1,1,1
4601,36,1,4,1,1,0,0,1,0,1
2205,35,1,1,0,0,1,0,1,0,1
1118,32,0,4,-1,1,0,0,1,0,1
550,31,1,0,1,1,0,0,1,1,0
2364,31,0,0,80,1,0,0,1,0,0
3498,38,1,2,9,1,0,0,1,0,1
2888,32,0,0,2,0,1,1,0,0,1
5265,26,1,5,1,1,0,1,0,1,1
2245,54,0,1,0,1,0,0,1,0,1
2228,29,1,17,2,1,0,0,1,0,1
1369,57,0,12,50,1,0,0,1,1,0
864,51,1,0,1,1,0,0,1,0,1
4802,21,0,1,0,1,0,0,1,0,1
5194,40,0,4,1,1,0,0,1,0,1
3240,53,0,0,0,0,1,1,0,0,1
4191,22,0,0,1,1,0,0,1,0,1
1059,35,1,4,353,1,0,0,1,1,0
2180,30,1,0,0,1,0,0,1,0,1
486,38,0,15,0,1,0,0,1,1,1
3469,52,0,1,3,1,0,1,0,0,1
5181,56,0,1,0,1,0,0,1,0,1
5050,55,0,1,9,1,0,0,1,1,1
2729,31,1,16,52,1,0,0,1,1,0
3759,30,0,1,28,1,0,0,1,0,1
4691,31,0,2,1,1,0,0,1,1,1
5810,46,0,0,0,0,1,1,0,0,1
2961,52,1,5,6,1,0,0,1,0,1
5464,21,1,0,4,1,0,0,1,1,1
1465,57,0,0,1,1,0,0,1,1,1
1194,52,0,2,1,0,1,0,1,0,1
5638,27,1,2,0,1,0,1,0,0,1
6027,22,0,0,0,0,1,1,0,0,1
2873,49,0,1,1,0,1,0,1,1,1
1084,26,1,1,0,0,1,0,1,0,1
5934,31,0,6,3,1,0,0,1,0,1
2533,28,1,5,20,1,0,0,1,0,1
5730,36,0,0,0,1,0,0,1,1,1
536,23,1,3,9,1,0,0,1,0,1
4031,21,0,1,156,1,0,0,1,1,1
4053,33,0,4,1,0,1,0,1,1,1
5373,46,0,1,0,1,0,1,0,0,1
3530,30,1,9,1,1,0,0,1,1,1
5030,46,0,0,0,0,1,0,1,0,1
2646,46,0,3,2,1,0,0,1,1,1
4026,70,0,0,0,1,0,1,0,0,1
1362,61,0,0,0,0,1,0,1,0,1
3685,29,1,3,0,1,0,0,1,1,0
3120,37,1,11,0,0,1,0,1,1,1
1787,38,0,9,2,1,0,0,1,1,1
4493,46,0,2,3,0,1,0,1,1,1
3533,39,1,21,0,1,0,0,1,1,0
3031,56,1,9,19,0,1,0,1,0,1
3678,25,0,1,-1,1,0,0,1,0,1
1683,29,1,8,13,1,0,0,1,1,0
2403,27,1,6,0,0,1,0,1,1,0
5182,34,0,0,0,1,0,1,0,1,1
891,32,0,2,1,0,1,0,1,1,1
1462,29,0,1,-1,0,1,1,0,1,1
1506,54,0,0,-1,0,1,0,1,0,1
2164,26,0,0,0,0,1,0,1,0,1
1487,27,0,3,1,0,1,0,1,1,1
5522,55,0,0,0,1,0,1,0,0,1
431,48,0,0,0,0,1,1,0,0,1
2900,55,0,0,0,1,0,0,1,1,1
1098,54,0,4,3,0,1,0,1,0,1
2513,49,0,0,1,1,0,1,0,1,1
1809,70,1,11,12,1,0,0,1,0,1
5556,21,1,2,0,1,0,0,1,1,0
1223,32,1,2,1,1,0,0,1,1,1
4577,45,0,1,0,1,0,0,1,0,1
3632,22,1,0,0,1,0,0,1,1,1
2486,24,1,2,1,1,0,0,1,1,1
5773,44,1,0,0,1,0,0,1,1,1
2882,27,1,0,3,0,1,1,0,1,1
268,29,0,7,1,1,0,0,1,1,0
157,23,1,0,1,0,1,0,1,1,1
5540,52,1,0,4,0,1,0,1,1,1
3193,49,0,0,0,1,0,0,1,0,1
4738,36,1,7,7,1,0,1,0,0,1
2395,37,0,5,1,1,0,0,1,0,1
4834,33,0,2,0,0,1,0,1,0,1
880,25,0,1,0,1,0,0,1,0,1
602,50,1,18,248,1,0,0,1,1,0
717,37,1,6,20,1,0,0,1,1,1
5057,79,0,1,1,0,1,0,1,0,1
2949,44,0,7,1,1,0,0,1,1,1
2336,32,0,0,7,1,0,0,1,0,1
2467,53,1,10,4,1,0,1,0,1,1
1568,28,1,0,1,0,1,0,1,1,1
98,42,1,1,0,1,0,0,1,0,1
1537,44,0,0,0,0,1,0,1,0,1
5253,54,0,21,0,1,0,0,1,1,1
1157,33,0,1,0,1,0,1,0,1,1
2128,27,1,8,49,1,0,0,1,1,1
6123,29,1,7,4,1,0,0,1,1,1
5612,21,1,0,-1,1,0,0,1,0,1
5291,45,1,0,0,1,0,0,1,1,1
2155,26,1,5,36,1,0,0,1,1,0
4021,60,0,0,0,1,0,0,1,0,1
5054,28,0,1,0,0,1,1,0,0,1
6139,49,0,3,0,1,0,1,0,0,1
2410,35,0,7,1,1,0,0,1,0,1
2239,26,1,12,10,0,1,0,1,1,0
4922,25,1,6,12,1,0,1,0,1,1
2817,23,1,3,53,1,0,0,1,1,0
564,21,0,0,0,1,0,0,1,1,1
590,44,0,1,1,1,0,0,1,1,1
48,30,0,0,23,0,1,0,1,0,1
5949,25,0,0,0,0,1,0,1,0,0
2869,26,1,1,57,1,0,0,1,1,0
3159,42,0,0,0,1,0,0,1,1,1
5541,31,1,3,-1,1,0,0,1,1,1
6070,47,0,14,31,0,1,0,1,1,1
4266,31,0,0,1,0,1,0,1,0,1
4055,27,1,2,0,0,1,0,1,1,1
2267,33,1,3,14,1,0,0,1,0,0
4956,35,0,0,0,1,0,0,1,0,1
533,26,1,3,1,1,0,0,1,0,1
5944,40,1,4,0,1,0,0,1,0,1
1165,22,0,3,0,1,0,0,1,1,0
517,28,1,5,1,0,1,0,1,1,1
2319,48,0,0,2,1,0,0,1,1,1
4648,58,0,0,2,1,0,0,1,1,1
4706,47,0,5,4,0,1,0,1,0,1
2818,24,1,1,75,1,0,0,1,1,1
5955,22,1,0,1,0,1,0,1,1,0
4952,22,0,1,2,1,0,1,0,0,1
5577,34,0,10,1,1,0,0,1,1,1
647,53,0,0,0,1,0,1,0,1,1
340,23,0,1,5,0,1,0,1,0,1
2581,32,1,2,19,1,0,0,1,1,0
845,45,1,20,2,1,0,0,1,0,1
2880,33,0,0,0,1,0,0,1,0,1
6124,28,0,1,0,1,0,0,1,0,1
5848,27,1,2,1,0,1,0,1,0,1
4430,26,0,6,10,0,1,0,1,1,0
3917,36,0,1,3,0,1,0,1,0,1
1975,32,0,2,0,1,0,0,1,0,1
3074,24,1,1,0,1,0,0,1,1,1
38,51,0,7,1,1,0,1,0,1,1
3460,27,1,3,7,1,0,0,1,1,0
3016,32,1,8,2,1,0,0,1,1,0
1833,38,0,3,0,1,0,0,1,0,1
1088,21,0,0,1,1,0,0,1,0,1
1530,28,0,0,0,1,0,0,1,0,1
5003,34,1,5,25,1,0,1,0,1,0
761,26,1,9,11,1,0,0,1,1,1
3367,22,0,1,236,1,0,0,1,0,1
734,36,0,9,1,0,1,0,1,1,0
3638,24,0,0,0,1,0,1,0,0,1
5013,37,1,1,1,0,1,0,1,0,1
997,25,1,1,58,0,1,0,1,0,1
1728,24,0,1,1,1,0,1,0,0,1
1634,36,0,0,-1,0,1,0,1,0,1
3935,32,1,0,-1,0,1,1,0,1,1
5069,43,1,3,1,0,1,0,1,1,1
2013,44,0,0,1,1,0,0,1,1,1
3125,39,1,9,1,1,0,0,1,0,1
3081,45,0,1,2,0,1,0,1,1,1
3382,50,0,3,14,1,0,0,1,0,1
908,49,0,4,3,1,0,1,0,0,1
1224,28,1,3,1,1,0,0,1,0,1
4322,45,0,2,2,0,1,0,1,0,1
1965,26,1,5,6,1,0,0,1,1,1
3179,31,1,4,24,1,0,0,1,1,0
2103,42,1,7,1,1,0,0,1,1,1
5948,30,1,0,0,0,1,1,0,1,1
3095,29,1,6,35,1,0,0,1,1,0
5415,51,0,3,6,1,0,0,1,0,1
1207,39,1,1,0,1,0,0,1,0,1
1563,54,0,0,6,1,0,0,1,0,1
315,24,0,0,1,1,0,1,0,1,1
5561,34,0,1,0,0,1,0,1,0,1
23,32,0,0,1,0,1,0,1,0,1
3992,26,1,3,13,1,0,0,1,1,0
1875,40,0,1,1,1,0,0,1,1,1
3677,51,1,12,0,1,0,0,1,1,0
1675,55,0,0,0,0,1,0,1,0,1
4973,21,0,0,4,0,1,0,1,0,1
4302,47,1,28,117,1,0,1,0,0,0
2672,31,1,6,0,0,1,0,1,0,1
1641,40,0,0,1,1,0,0,1,1,1
5388,18,1,4,23,1,0,0,1,1,1
4113,20,1,4,376,1,0,0,1,1,0
5062,32,1,5,0,1,0,0,1,1,1
1622,31,0,0,0,0,1,1,0,0,1
871,34,1,0,2,1,0,0,1,0,1
4905,38,0,0,-1,0,1,0,1,1,1
3415,24,0,0,1,1,0,1,0,0,0
4714,24,0,0,2,1,0,0,1,1,1
446,27,0,6,1,1,0,0,1,0,1
762,27,1,0,27,1,0,0,1,0,0
1818,21,1,1,59,1,0,0,1,1,0
4324,52,0,0,0,0,1,0,1,1,1
321,37,1,23,17,1,0,0,1,1,0
5228,30,0,0,1,0,1,0,1,1,0
2612,49,1,7,12,1,0,0,1,0,1
166,34,0,2,25,0,1,0,1,1,1
1771,21,1,0,6,1,0,0,1,0,1
624,50,0,11,2,1,0,0,1,1,0
4809,24,1,4,1,1,0,0,1,1,1
2766,48,0,0,0,0,1,0,1,0,1
4690,47,0,1,0,0,1,0,1,0,1
3503,30,1,1,33,1,0,0,1,0,0
4123,40,0,0,64,1,0,0,1,0,1
6157,32,0,4,0,1,0,0,1,1,1
5261,49,0,0,1,0,1,1,0,0,1
4354,38,0,8,15,0,1,0,1,1,1
4556,24,0,0,0,0,1,1,0,0,1
150,54,0,2,188,1,0,0,1,0,1
5480,29,1,6,0,1,0,0,1,0,1
5038,69,1,0,2,0,1,0,1,0,1
5477,29,1,3,0,1,0,0,1,1,1
214,40,0,3,1,1,0,1,0,0,1
5911,51,1,2,0,0,1,0,1,0,1
2842,21,1,0,1,1,0,0,1,1,1
996,33,1,2,43,1,0,1,0,0,1
1766,38,1,2,7,1,0,0,1,0,1
3187,65,0,0,1,0,1,1,0,0,1
5820,29,1,3,1,1,0,0,1,0,1
5141,52,0,1,0,1,0,0,1,0,1
5215,34,0,4,0,0,1,1,0,0,1
612,21,0,1,0,1,0,0,1,0,1
2775,29,0,1,43,0,1,0,1,0,1
5444,42,0,1,1,1,0,0,1,0,1
4880,30,0,0,3,1,0,0,1,1,1
32,24,1,1,1,0,1,0,1,0,1
914,38,0,0,1,1,0,0,1,0,1
11,47,1,1,14,1,0,1,0,0,1
5880,25,0,14,0,1,0,1,0,0,1
2299,44,1,6,270,1,0,0,1,0,1
4291,68,0,2,0,1,0,0,1,1,1
2991,52,1,16,11,1,0,0,1,0,0
1229,27,0,1,0,0,1,1,0,1,1
3322,30,1,0,0,1,0,0,1,1,1
1336,46,1,15,6,1,0,0,1,1,1
2097,32,1,1,1,1,0,0,1,1,0
3767,37,0,0,0,0,1,1,0,1,1
4791,26,0,0,6,0,1,1,0,1,0
1241,43,1,4,1,1,0,0,1,1,1
4852,77,0,1,3,0,1,0,1,0,1
1991,45,1,17,46,1,0,0,1,1,1
3099,31,1,4,29,1,0,0,1,0,0
3200,57,0,1,1,0,1,0,1,0,1
3409,20,1,1,0,0,1,0,1,1,0
3321,28,0,1,9,1,0,1,0,0,1
267,56,0,0,1,0,1,0,1,0,1
553,38,1,1,0,1,0,0,1,0,1
2446,28,1,6,2,1,0,0,1,1,0
4279,24,1,3,0,1,0,0,1,1,0
4416,41,1,3,2,0,1,0,1,1,1
5190,55,0,0,1,0,1,1,0,0,1
2363,22,1,2,11,1,0,0,1,0,0
4403,31,1,2,176,1,0,1,0,1,1
3262,45,0,0,37,1,0,0,1,0,1
2117,32,1,16,0,1,0,0,1,1,0
2074,19,1,1,1,1,0,0,1,1,1
3761,26,1,18,197,1,0,0,1,1,0
3268,22,1,1,0,0,1,0,1,1,1
1313,26,0,0,0,0,1,0,1,0,1
3766,38,1,2,9,1,0,0,1,1,1
3976,28,1,10,20,1,0,0,1,1,1
4670,29,0,0,1,1,0,0,1,0,1
4154,30,0,5,1,0,1,0,1,1,0
4295,30,0,0,10,1,0,0,1,0,1
4787,29,1,6,1,1,0,0,1,1,1
1289,34,0,15,6,1,0,0,1,1,1
2982,32,1,2,32,1,0,1,0,0,0
4497,27,0,1,2,0,1,0,1,1,1
3773,22,0,0,1,1,0,0,1,1,1
3178,32,1,6,2,0,1,0,1,1,1
2065,54,0,0,0,0,1,0,1,0,1
3301,41,0,0,1,1,0,0,1,0,1
3575,24,1,2,49,0,1,0,1,1,0
1203,22,0,1,43,1,0,0,1,1,1
1309,51,1,6,0,1,0,0,1,0,1
6036,36,1,9,0,1,0,0,1,1,1
4397,41,0,1,62,1,0,0,1,0,1
1089,39,0,1,0,1,0,1,0,1,1
152,78,1,1,0,0,1,0,1,0,1
3789,33,0,2,258,1,0,0,1,1,1
5227,38,1,1,1,1,0,0,1,0,1
3351,65,0,0,0,0,1,0,1,0,1
1371,44,0,6,1,1,0,0,1,1,1
4423,23,1,2,1,1,0,1,0,1,1
5728,22,0,1,4,1,0,0,1,1,0
2541,27,1,2,7,0,1,0,1,1,1
3166,51,0,4,8,1,0,1,0,0,1
784,49,1,3,0,1,0,0,1,1,1
4019,37,0,4,0,0,1,0,1,0,1
2751,27,1,2,62,1,0,1,0,0,1
4351,34,0,2,12,1,0,0,1,1,1
5693,57,0,2,0,0,1,0,1,1,1
3947,23,0,0,1,1,0,0,1,0,0
3267,47,0,3,2,1,0,0,1,0,1
3157,38,0,12,0,1,0,0,1,0,1
5530,54,0,3,0,1,0,0,1,0,1
2307,25,0,0,0,1,0,1,0,0,1
790,28,1,10,1,0,1,0,1,1,1
5710,32,0,0,0,0,1,0,1,1,0
445,23,0,0,1,0,1,0,1,0,0
4355,21,1,0,1,1,0,0,1,1,1
1253,36,0,5,11,1,0,0,1,1,1
4965,51,0,0,0,0,1,0,1,0,1
3075,60,0,0,218,1,0,0,1,1,1
6010,24,0,1,0,0,1,1,0,0,1
5840,49,0,2,1,1,0,0,1,1,1
4328,28,1,6,80,1,0,0,1,1,0
1985,31,1,7,77,1,0,0,1,1,1
1980,20,1,0,8,1,0,0,1,0,1
4523,23,0,2,0,1,0,0,1,1,1
1416,57,0,27,9,0,1,0,1,1,0
2853,40,0,1,1,1,0,0,1,1,1
2752,21,1,3,17,0,1,0,1,1,0
2924,21,0,1,1,1,0,0,1,0,1
4678,56,1,6,1,1,0,0,1,0,1
4926,26,1,8,26,0,1,0,1,1,1
2921,53,0,0,0,0,1,1,0,0,1
1269,20,1,3,0,0,1,1,0,0,0
4314,58,1,2,83,0,1,0,1,0,1
5308,28,1,4,5,1,0,0,1,1,1
1009,24,0,0,0,1,0,0,1,0,1
3205,21,1,4,33,0,1,0,1,0,1
2095,27,1,2,0,1,0,0,1,0,1
5782,38,0,0,1,0,1,0,1,0,1
3528,38,1,9,1,1,0,0,1,1,1
4363,34,0,1,0,0,1,0,1,0,1
3513,21,0,0,1,1,0,0,1,1,1
1072,21,1,0,-1,1,0,0,1,0,1
3975,27,1,15,30,1,0,0,1,1,0
6071,27,1,3,2,1,0,1,0,1,1
1007,30,0,0,1,1,0,1,0,0,1
712,67,1,4,27,0,1,0,1,1,1
2969,39,0,5,18,1,0,0,1,0,1
4392,43,0,1,1,0,1,0,1,0,1
2484,25,0,2,181,1,0,1,0,0,0
3706,47,0,0,3,1,0,1,0,0,1
2208,21,0,1,0,1,0,0,1,1,1
886,55,1,17,25,1,0,0,1,1,0
5070,33,0,1,1,1,0,1,0,1,1
195,41,0,0,0,0,1,0,1,1,1
4051,53,0,0,0,0,1,1,0,0,1
1137,34,0,2,1,0,1,0,1,0,1
376,38,0,5,1,1,0,0,1,1,1
2000,32,1,0,7,0,1,1,0,0,1
3896,32,1,1,0,0,1,0,1,0,1
4619,21,1,1,0,1,0,1,0,1,1
4139,56,1,1,0,1,0,0,1,0,1
4620,48,0,0,9,0,1,0,1,0,1
2926,33,1,3,1,1,0,0,1,0,1
4626,31,0,14,0,1,0,1,0,0,0
3246,24,1,8,214,1,0,0,1,1,0
1661,22,1,1,36,1,0,0,1,0,1
5744,27,0,0,1,0,1,0,1,0,1
1266,29,0,7,1,1,0,0,1,1,1
1930,35,1,12,0,1,0,1,0,1,1
1791,25,1,0,1,1,0,0,1,1,1
4412,30,0,0,0,0,1,0,1,0,1
4512,44,1,8,9,0,1,0,1,1,0
5162,25,0,1,0,0,1,0,1,1,1
972,30,0,0,-1,0,1,0,1,0,1
1184,31,0,0,1,1,0,0,1,1,1
5915,55,1,3,69,0,1,0,1,1,1
6057,34,0,1,0,1,0,0,1,1,1
161,37,1,2,0,0,1,0,1,1,0
2127,27,0,0,1,0,1,0,1,1,1
1299,59,0,0,1,0,1,0,1,0,1
3715,32,0,0,1,0,1,1,0,0,1
5903,25,0,1,4,1,0,1,0,1,1
5786,29,1,3,60,0,1,0,1,1,0
2084,53,0,0,0,0,1,0,1,0,1
973,35,1,4,1,1,0,0,1,0,1
5763,56,0,0,0,0,1,0,1,0,1
2030,29,0,0,0,0,1,0,1,1,1
2930,28,0,0,0,0,1,0,1,1,1
1898,21,1,3,0,1,0,0,1,1,0
5647,31,1,2,1,1,0,1,0,0,1
3599,25,1,5,54,1,0,0,1,1,0
4365,22,1,0,0,1,0,0,1,1,1
3250,42,1,10,0,0,1,0,1,1,1
3133,29,1,1,2,0,1,1,0,0,1
3736,24,0,1,0,1,0,1,0,1,1
4464,24,0,0,15,1,0,0,1,0,1
5400,27,1,6,0,1,0,0,1,1,0
733,24,1,1,1,1,0,0,1,1,1
2094,56,0,1,0,0,1,0,1,1,1
1677,42,0,0,0,1,0,1,0,1,1
2144,26,0,0,0,0,1,1,0,1,1
516,37,0,2,1,0,1,0,1,0,1
1512,34,0,2,0,1,0,0,1,1,1
2609,27,0,0,1,0,1,1,0,0,1
3303,24,0,1,0,1,0,0,1,0,1
4098,27,0,2,83,1,0,0,1,1,1
2082,23,1,4,0,1,0,0,1,1,0
786,32,1,19,14,1,0,0,1,1,0
2605,49,1,5,3,1,0,0,1,0,1
1452,26,0,3,27,1,0,1,0,1,1
1314,28,0,0,1,0,1,1,0,1,1
3379,29,1,0,1,0,1,0,1,1,0
5775,62,0,0,0,0,1,0,1,1,1
3577,24,1,1,1,0,1,0,1,1,1
1124,31,1,0,35,1,0,0,1,0,1
5636,43,0,6,0,1,0,1,0,1,1
2544,34,0,2,0,0,1,0,1,0,1
4450,27,1,10,1,1,0,0,1,1,0
5821,42,1,17,8,1,0,1,0,1,0
3474,38,1,0,749,0,1,0,1,1,0
3927,54,1,4,1,1,0,0,1,1,1
5900,29,1,4,3,1,0,0,1,0,1
2781,52,0,3,13,1,0,0,1,0,1
5093,31,1,1,1,0,1,1,0,1,1
2412,22,0,0,-1,1,0,0,1,0,1
139,48,0,2,0,0,1,0,1,0,1
5409,30,1,13,2,1,0,0,1,1,0
6012,33,0,2,1,0,1,0,1,1,1
3062,30,1,5,62,1,0,0,1,0,1
3395,29,1,6,0,0,1,0,1,1,1
532,20,1,4,2,1,0,0,1,1,0
63,29,1,5,1,1,0,0,1,1,1
1851,24,0,0,2,1,0,0,1,0,1
5445,28,1,0,2,1,0,1,0,1,1
959,39,1,1,-1,0,1,0,1,1,1
1275,21,1,5,1,1,0,0,1,0,0
2091,55,0,1,1,0,1,0,1,0,1
4895,30,0,0,0,0,1,0,1,1,1
1404,24,0,1,1,1,0,0,1,1,1
9,37,0,0,0,0,1,1,0,0,1
2042,22,0,0,2,0,1,0,1,1,0
1948,39,0,0,2,0,1,0,1,0,1
2845,31,1,10,4,1,0,0,1,1,0
2552,24,1,0,1,1,0,0,1,0,1
5925,27,0,4,1,0,1,0,1,1,1
2723,33,0,0,141,1,0,0,1,1,0
4315,54,0,1,2,1,0,0,1,0,1
332,29,0,2,1,1,0,0,1,1,1
3574,29,1,6,67,1,0,1,0,0,1
2394,24,1,2,241,1,0,0,1,0,0
4621,27,0,3,37,0,1,0,1,1,1
1220,23,0,0,1,0,1,1,0,1,1
3170,32,1,17,0,1,0,0,1,1,0
3091,37,1,0,1,0,1,1,0,0,1
5765,61,0,14,1,0,1,0,1,1,1
271,24,1,2,19,1,0,0,1,1,0
1932,45,1,15,0,1,0,0,1,1,1
631,53,0,0,1,1,0,1,0,0,1
4413,21,0,0,0,1,0,1,0,0,1
5332,45,0,0,1,0,1,0,1,0,1
2805,23,1,0,18,1,0,0,1,0,0
5855,52,0,1,0,1,0,0,1,0,1
3993,37,0,0,1,1,0,1,0,1,1
2680,39,1,8,31,1,0,1,0,0,1
2683,35,0,2,14,1,0,1,0,1,1
5539,48,0,12,-1,0,1,0,1,1,1
3339,57,1,9,58,1,0,0,1,0,1
234,22,0,1,0,1,0,1,0,0,1
